time,heal_pos0,heal_pos1,heal_pos2,heal_pos3,heal_pos4,heal_pos5,heal_pos6,heal_vel0,heal_vel1,heal_vel2,heal_vel3,heal_vel4,heal_vel5,heal_vel6,heal_effort0,heal_effort1,heal_effort2,heal_effort3,heal_effort4,heal_effort5,heal_effort6,fr3_pos0,fr3_pos1,fr3_pos2,fr3_pos3,fr3_pos4,fr3_pos5,fr3_pos6,fr3_vel0,fr3_vel1,fr3_vel2,fr3_vel3,fr3_vel4,fr3_vel5,fr3_vel6,fr3_effort0,fr3_effort1,fr3_effort2,fr3_effort3,fr3_effort4,fr3_effort5,fr3_effort6
1750014965.450805,0.211067,0.870752,0.414396,-1.18184,1.23052,0.274371,,0.0,-0.002168,-0.006324,-0.026615,0.024471,0.012613,,4.39665,-33.1216,12.8768,0.02829,0.456657,1.17829,,-0.014751,0.346128,-0.020743,-2.330082,0.01569,2.676063,0.737111,-0.000154,0.001181,0.000777,0.002049,0.001247,0.000454,0.000533,0.042774,-34.380772,0.081893,16.887276,1.007884,2.557301,-0.161086
1750014965.484616,0.211079,0.870752,0.41436,-1.18199,1.23065,0.274455,,0.0,-0.002108,-0.006564,-0.027214,0.024951,0.012817,,4.1091,-33.6379,12.9166,0.03862,0.470541,1.136,,-0.014753,0.34618,-0.020742,-2.330046,0.01569,2.67609,0.737112,-0.000555,0.00176,-0.00034,0.001318,0.00038,0.001532,-4.3e-05,0.066578,-34.380772,0.105697,16.887276,1.001475,2.531667,-0.180312
1750014965.517751,0.211067,0.87062,0.414073,-1.18307,1.23165,0.274994,,-1.2e-05,-0.003462,-0.006301,-0.026388,0.023226,0.01308,,4.46858,-33.6383,12.8399,-0.095888,0.474473,1.13912,,-0.014752,0.346229,-0.02074,-2.330005,0.01569,2.676111,0.737108,-0.000423,0.000582,0.000305,0.001331,-0.001161,0.002127,0.0004,0.042774,-34.380772,0.081893,16.859505,1.014292,2.550893,-0.173903
1750014965.551053,0.211067,0.870464,0.413797,-1.1841,1.23258,0.275509,,-6e-05,-0.003797,-0.006384,-0.026592,0.022974,0.012924,,4.50772,-32.9261,13.5484,-0.177161,0.530084,1.15505,,-0.014755,0.346286,-0.020739,-2.329981,0.015691,2.676134,0.737098,-0.001349,0.002072,0.000316,0.001721,-0.001025,0.000355,-0.002601,0.042774,-34.408543,0.105697,16.911079,1.014292,2.557301,-0.127211
1750014965.584687,0.211079,0.87032,0.413546,-1.18521,1.23351,0.275989,,0.0,-0.004492,-0.006624,-0.025478,0.023405,0.011763,,4.21589,-33.2093,13.4804,0.020177,0.479685,1.22847,,-0.014758,0.346337,-0.020741,-2.329947,0.015697,2.676154,0.737103,-0.00072,0.002144,-0.00136,0.001766,0.001078,0.001314,0.00101,0.066578,-34.432346,0.129501,16.887276,0.995066,2.550893,-0.161086
1750014965.617996,0.211067,0.870153,0.413342,-1.18622,1.23438,0.276444,,-2.4e-05,-0.00333,-0.005486,-0.025561,0.022543,0.012218,,4.54095,-32.3509,12.7492,0.124517,0.486875,1.22967,,-0.014756,0.34638,-0.020737,-2.329926,0.015698,2.676168,0.7371,6.7e-05,0.002201,-7.5e-05,0.001457,-0.000269,0.000406,-0.000483,0.042774,-34.380772,0.105697,16.911079,1.007884,2.557301,-0.147353
1750014965.651205,0.211067,0.870153,0.41333,-1.18629,1.23444,0.276468,,0.0,-0.00345,-0.005869,-0.025178,0.022711,0.011595,,4.53917,-32.7234,12.6402,0.132214,0.490923,1.26034,,-0.014759,0.346431,-0.020734,-2.329904,0.015699,2.67619,0.737102,-0.001106,0.003695,-0.000199,-0.000158,0.000227,0.000422,0.001583,0.042774,-34.408543,0.081893,16.982491,1.014292,2.550893,-0.167494
1750014965.684363,0.211091,0.870045,0.413126,-1.18736,1.23539,0.276959,,0.0,-0.001845,-0.004492,-0.024783,0.021728,0.011978,,3.95194,-32.3052,12.8223,0.210318,0.463213,1.26513,,-0.014763,0.346475,-0.020733,-2.329879,0.015701,2.676204,0.737097,-0.001279,0.001113,0.001491,-0.000476,0.000903,-0.000535,-0.000519,0.066578,-34.432346,0.105697,16.958687,1.001475,2.577443,-0.161086
1750014965.717521,0.211091,0.869985,0.412935,-1.18836,1.23628,0.277438,,0.0,-0.001629,-0.004731,-0.024711,0.022124,0.011739,,3.98793,-32.6161,13.0058,0.244118,0.465029,1.24453,,-0.014764,0.346513,-0.020734,-2.329853,0.0157,2.676224,0.737098,-0.002288,0.000365,0.001169,0.000682,-0.00147,0.000406,0.00155,0.118152,-34.380772,0.105697,16.958687,1.014292,2.564626,-0.173903
1750014965.751337,0.211067,0.869925,0.412731,-1.18937,1.23716,0.277905,,0.0,-0.001593,-0.004719,-0.024795,0.021908,0.011451,,4.33531,-32.987,13.0049,0.260788,0.445624,1.28621,,-0.01476,0.346558,-0.020737,-2.329817,0.015704,2.676246,0.737098,0.001265,0.002386,-0.001069,0.002758,-0.000731,-0.000471,0.001169,0.01897,-34.432346,0.157272,16.859505,1.001475,2.550893,-0.173903
1750014967.151022,0.211187,0.868045,0.407473,-1.21617,1.26111,0.290734,,0.0,-0.000958,-0.002827,-0.015452,0.013499,0.007283,,3.80966,-32.3097,12.5003,-0.038195,0.491323,0.987234,,-0.014789,0.347308,-0.020721,-2.329353,0.015727,2.676544,0.73707,0.00099,-0.000579,9.9e-05,0.000362,-0.002701,-0.000812,0.000931,0.066578,-34.432346,0.105697,16.887276,0.988658,2.544484,-0.13362
1750014967.184507,0.211187,0.868009,0.407377,-1.21681,1.26166,0.291045,,-2.4e-05,-0.001078,-0.002563,-0.015248,0.013679,0.007319,,3.8476,-32.6211,11.8297,0.033004,0.502624,0.952378,,-0.014792,0.34732,-0.020721,-2.329345,0.015732,2.676549,0.737068,-0.000345,-0.000223,0.001154,-6.4e-05,0.000626,0.000122,-0.001252,0.066578,-34.483921,0.105697,16.835701,0.981333,2.544484,-0.13362
1750014967.217714,0.211187,0.867973,0.407269,-1.21739,1.26216,0.291321,,0.0,-0.001078,-0.002623,-0.015128,0.013176,0.007858,,3.87014,-32.7637,12.1045,0.037492,0.520731,0.969986,,-0.014788,0.347325,-0.020718,-2.329349,0.015732,2.676549,0.737071,0.00113,0.001332,-0.000606,-0.000787,0.001021,0.000994,-0.000285,0.01897,-34.511692,0.081893,16.887276,0.981333,2.544484,-0.147353
1750014967.251056,0.211187,0.867973,0.407269,-1.21745,1.26221,0.291333,,0.0,-0.001078,-0.002635,-0.014386,0.012601,0.007247,,3.87027,-32.9062,11.8361,0.086091,0.484872,1.00053,,-0.014788,0.347322,-0.020723,-2.329343,0.01573,2.676549,0.737071,0.000292,-0.000312,-0.000191,-0.00039,-0.000693,-0.000402,-0.000364,0.042774,-34.432346,0.129501,16.859505,0.968516,2.538075,-0.147353
1750014967.284403,0.211175,0.867925,0.407137,-1.21807,1.26274,0.29162,,0.0,-0.000958,-0.002695,-0.014002,0.013104,0.006744,,4.20569,-32.6762,12.5602,0.138318,0.556027,1.02137,,-0.01479,0.347331,-0.020722,-2.329345,0.015733,2.676551,0.737074,0.000137,0.001085,-0.000316,0.000112,0.000262,0.000748,0.002988,0.042774,-34.511692,0.129501,16.911079,0.974925,2.531667,-0.173903
1750014967.317523,0.211199,0.867901,0.407041,-1.21863,1.26326,0.291908,,0.0,-0.001006,-0.002899,-0.014865,0.012733,0.006935,,3.6188,-33.3221,11.9678,0.136914,0.533883,0.974897,,-0.014789,0.347328,-0.020725,-2.329343,0.015733,2.676553,0.737071,0.000459,0.000685,-0.001004,-0.000649,-0.000506,0.000639,0.000797,0.042774,-34.460117,0.157272,16.887276,0.968516,2.538075,-0.173903
1750014967.350881,0.211187,0.867853,0.406922,-1.21922,1.26379,0.292183,,0.0,-0.000862,-0.002971,-0.01429,0.012637,0.006816,,3.95418,-33.0339,12.0465,0.125496,0.526105,0.994781,,-0.01479,0.347331,-0.02072,-2.329343,0.015731,2.676556,0.737067,-0.000646,-0.000156,0.000568,-1e-06,-0.000631,0.001169,-0.000251,0.042774,-34.511692,0.081893,16.887276,0.988658,2.524342,-0.120802
1750014967.384158,0.211187,0.867817,0.40679,-1.21983,1.26429,0.292458,,0.0,-0.00115,-0.002827,-0.014458,0.012781,0.006995,,3.97819,-33.1827,12.5007,0.184665,0.572118,0.987234,,-0.014788,0.347329,-0.020718,-2.329336,0.015734,2.676553,0.737072,0.001016,-0.000629,0.001378,0.001222,-0.000376,0.000549,0.000706,0.01897,-34.432346,0.081893,16.835701,0.962107,2.544484,-0.161086
1750014967.417829,0.211187,0.867817,0.40679,-1.21983,1.26429,0.292458,,0.0,-0.00115,-0.002827,-0.014458,0.012781,0.006995,,3.97819,-33.1827,12.5007,0.184667,0.572116,0.987234,,-0.014792,0.347333,-0.020724,-2.329339,0.015733,2.676552,0.737069,0.000932,-0.000539,-0.00147,-1e-05,-0.001402,-0.000884,0.000955,0.066578,-34.460117,0.129501,16.887276,0.974925,2.544484,-0.161086
1750014968.817543,0.211211,0.866667,0.403544,-1.23648,1.27917,0.300484,,-0.000287,-0.000635,-0.001761,-0.010038,0.008732,0.00442,,4.00277,-32.7354,12.5675,0.016684,0.599394,1.12079,,-0.014795,0.347358,-0.020722,-2.329309,0.015732,2.676558,0.737066,-0.000123,0.000424,-0.000586,0.002424,-0.001789,0.000639,0.001101,0.118152,-34.511692,0.129501,16.811897,0.941966,2.538075,-0.173903
1750014968.884346,0.211211,0.866643,0.403484,-1.23691,1.27953,0.300699,,0.0,-0.000635,-0.001893,-0.009702,0.008469,0.004731,,3.99531,-32.9187,11.7345,-0.001238,0.626835,1.09324,,-0.014798,0.347358,-0.02072,-2.329315,0.015732,2.676557,0.737057,-0.002797,4e-06,0.000576,-0.00025,-0.000902,-0.000562,-0.001457,0.141956,-34.483921,0.105697,16.859505,0.955699,2.517934,-0.107069
1750014968.917626,0.211211,0.866607,0.4034,-1.23727,1.27988,0.300879,,2.4e-05,-0.000719,-0.001713,-0.009535,0.008481,0.004624,,4.01792,-32.4606,12.1493,-0.07199,0.616822,1.10438,,-0.014792,0.347362,-0.02072,-2.329315,0.015731,2.676559,0.737064,0.000879,3.3e-05,0.00058,-0.0006,-0.000268,0.000519,-0.001115,0.066578,-34.535496,0.105697,16.859505,0.94929,2.498708,-0.161086
1750014968.951066,0.211211,0.866595,0.403316,-1.23764,1.28021,0.301071,,0.0,-0.000731,-0.002024,-0.009487,0.008349,0.00442,,4.03208,-33.0497,12.5723,-0.084058,0.626959,1.07336,,-0.014791,0.347364,-0.020718,-2.329317,0.015731,2.676558,0.737065,0.001186,0.001855,-7.1e-05,-0.000998,-0.0019,-5e-05,0.001915,0.042774,-34.535496,0.105697,16.887276,0.955699,2.517934,-0.140944
1750014968.984382,0.211223,0.866571,0.403244,-1.23805,1.28055,0.301238,,0.000347,-0.000587,-0.001905,-0.009487,0.008337,0.004456,,3.73248,-33.1077,12.3098,-0.028054,0.622876,1.13481,,-0.014792,0.347358,-0.02072,-2.329315,0.015734,2.676558,0.737059,0.000117,0.00012,-0.00081,-0.000164,0.000612,0.001015,-0.001532,0.066578,-34.483921,0.105697,16.859505,0.962107,2.511525,-0.127211
1750014969.017654,0.211235,0.866547,0.403161,-1.23838,1.28086,0.301406,,0.0,-0.000587,-0.002024,-0.009774,0.008145,0.00442,,3.4574,-33.0059,12.9135,-0.025198,0.600392,1.09636,,-0.014792,0.347358,-0.02072,-2.329312,0.015733,2.67656,0.737067,0.000802,8.4e-05,0.000206,0.001254,-0.001907,-3e-05,-5.5e-05,0.066578,-34.483921,0.105697,16.811897,0.941966,2.511525,-0.167494
1750014969.050797,0.211223,0.866535,0.403173,-1.23844,1.2809,0.30143,,0.0,-0.000575,-0.001928,-0.009894,0.008277,0.004456,,3.76903,-32.6204,12.4735,-0.003931,0.629364,1.10031,,-0.01479,0.34736,-0.02072,-2.329311,0.015735,2.676561,0.737066,0.000298,-2e-05,0.000216,0.00155,-0.000628,0.001615,-0.000668,0.042774,-34.511692,0.105697,16.835701,0.955699,2.517934,-0.153761
1750014969.084359,0.211211,0.866511,0.403101,-1.23882,1.28124,0.301598,,-0.000323,-0.000539,-0.001749,-0.00896,0.008109,0.004228,,4.10338,-32.6044,11.9002,-0.001848,0.565063,1.10833,,-0.014795,0.34736,-0.020718,-2.329315,0.015734,2.676557,0.737069,-0.000584,0.000891,0.000493,-0.000846,-0.000262,-0.001879,-0.001376,0.118152,-34.511692,0.081893,16.859505,0.962107,2.517934,-0.173903
1750014969.117479,0.211211,0.866487,0.403017,-1.23919,1.28157,0.301766,,0.0,-0.000599,-0.001785,-0.009259,0.00793,0.00424,,4.10536,-32.6786,12.2264,-0.059327,0.638944,1.15996,,-0.014792,0.347361,-0.02072,-2.329314,0.015737,2.676558,0.737065,0.000125,0.001275,-0.000503,0.000857,-0.000798,-0.000688,0.001085,0.066578,-34.511692,0.105697,16.835701,0.941966,2.517934,-0.147353
1750014970.551021,0.211247,0.865769,0.400897,-1.25029,1.29136,0.307144,,0.0,-0.000216,-0.001174,-0.006492,0.005929,0.003414,,3.84568,-31.9101,12.6617,0.2004,0.549449,1.22572,,-0.014793,0.347393,-0.020718,-2.329289,0.015733,2.676566,0.737063,-0.000238,0.000227,-8.6e-05,-0.000405,-0.000186,0.000138,0.000845,0.118152,-34.483921,0.081893,16.835701,0.935557,2.517934,-0.161086
1750014970.584299,0.211247,0.865769,0.400837,-1.25057,1.29162,0.307252,,0.0,-0.000515,-0.00127,-0.006708,0.005989,0.00345,,3.85842,-32.648,12.9751,0.196532,0.52635,1.29435,,-0.014796,0.347392,-0.020722,-2.329292,0.015738,2.676566,0.737059,-0.000123,7.7e-05,-0.000118,-0.000735,0.002574,0.00084,-0.00098,0.094349,-34.460117,0.129501,16.887276,0.929148,2.517934,-0.127211
1750014970.617739,0.211247,0.865745,0.400801,-1.25079,1.29182,0.307371,,0.000108,-0.000395,-0.00133,-0.006648,0.006013,0.003102,,3.86305,-32.2755,12.7467,0.201605,0.523379,1.26189,,-0.014791,0.347395,-0.020722,-2.329285,0.015733,2.676566,0.737062,0.000395,0.000377,-0.000771,2.5e-05,-0.000282,-0.000653,0.000632,0.094349,-34.460117,0.129501,16.835701,0.929148,2.517934,-0.153761
1750014970.651087,0.211259,0.865745,0.400801,-1.25085,1.29188,0.307395,,-2.4e-05,-0.000156,-0.001174,-0.006312,0.005797,0.003066,,3.58511,-32.4671,12.3551,0.2499,0.49122,1.26656,,-0.014794,0.347395,-0.02072,-2.329286,0.015737,2.676565,0.737062,0.000204,0.000412,0.000548,0.001261,0.001089,-0.000111,0.000998,0.094349,-34.460117,0.105697,16.811897,0.935557,2.524342,-0.147353
1750014970.68426,0.211247,0.865721,0.400741,-1.25114,1.29208,0.307539,,0.0,-0.000407,-0.001246,-0.006516,0.005678,0.002983,,3.89558,-32.1722,12.9,0.316357,0.571962,1.2056,,-0.014795,0.347395,-0.020718,-2.329284,0.015733,2.676565,0.737064,-0.000498,-0.00119,0.001402,0.00084,-0.000635,-0.000472,0.000579,0.118152,-34.460117,0.081893,16.811897,0.929148,2.524342,-0.167494
1750014970.717956,0.211247,0.865709,0.400705,-1.25139,1.29233,0.307659,,0.0,-0.000275,-0.001174,-0.006396,0.005618,0.002875,,3.90799,-32.4935,12.3721,0.251732,0.552771,1.2383,,-0.014794,0.347397,-0.020722,-2.32929,0.015733,2.676566,0.737055,0.0006,-0.000648,-0.000132,-0.001206,-0.00037,0.000197,-0.003139,0.094349,-34.483921,0.129501,16.911079,0.935557,2.517934,-0.086928
1750014970.751082,0.211247,0.865697,0.400645,-1.25166,1.29255,0.307767,,0.0,-0.000252,-0.001234,-0.006133,0.00569,0.003318,,3.9203,-32.6796,12.8623,0.247513,0.589696,1.28274,,-0.014789,0.3474,-0.02072,-2.329284,0.015737,2.676566,0.737061,0.001928,0.0005,0.000492,-6.8e-05,-0.000424,-0.000261,-0.000659,0.066578,-34.483921,0.105697,16.835701,0.92274,2.517934,-0.140944
1750014970.78433,0.211247,0.865685,0.400621,-1.25187,1.29275,0.30791,,0.0,-0.000575,-0.001138,-0.006157,0.005857,0.002827,,3.9324,-32.763,12.1349,0.244821,0.616871,1.19853,,-0.014789,0.3474,-0.020724,-2.329286,0.015737,2.676565,0.737061,0.001344,-0.000608,-0.000848,0.000279,0.000825,-0.00069,-0.000124,0.066578,-34.483921,0.129501,16.859505,0.935557,2.531667,-0.140944
1750014970.817548,0.211247,0.865685,0.400609,-1.2519,1.29278,0.30791,,0.0,-0.000635,-0.00127,-0.006312,0.005726,0.003042,,3.93247,-32.7965,12.4701,0.267912,0.592367,1.21937,,-0.014794,0.347398,-0.020718,-2.329281,0.015735,2.676566,0.737059,-0.000124,3.3e-05,0.00119,0.000707,0.000168,-8.3e-05,-0.001341,0.094349,-34.460117,0.105697,16.811897,0.916331,2.517934,-0.120802
1750014972.251059,0.211271,0.865182,0.399208,-1.25972,1.29975,0.311707,,0.000287,-0.000395,-0.000958,-0.004779,0.004288,0.002515,,3.78195,-32.4384,12.9619,0.13602,0.563586,1.27495,,-0.014797,0.347406,-0.020722,-2.329281,0.015734,2.676572,0.737063,-0.001125,-0.000727,-0.000589,0.00065,-0.000389,-0.00048,0.001194,0.141956,-34.483921,0.129501,16.835701,0.92274,2.511525,-0.13362
1750014972.284204,0.211283,0.86517,0.399172,-1.25993,1.2999,0.311803,,0.0,-0.000575,-0.001018,-0.004755,0.00412,0.00218,,3.50261,-32.4372,12.8774,0.186047,0.642956,1.28693,,-0.014793,0.347408,-0.020718,-2.32928,0.015739,2.676571,0.737057,3.8e-05,-0.000506,0.001084,0.001308,0.00217,3.3e-05,-0.001142,0.118152,-34.535496,0.081893,16.811897,0.909922,2.517934,-0.107069
1750014972.317933,0.211271,0.865158,0.399148,-1.26009,1.3001,0.311899,,0.0,-0.000611,-0.000815,-0.00442,0.004025,0.00218,,3.82601,-32.4329,12.913,0.074866,0.582154,1.27255,,-0.014795,0.347406,-0.020722,-2.329285,0.015735,2.67657,0.737059,-0.001494,0.00018,-0.000927,-0.000586,-0.001576,5e-06,-0.001254,0.118152,-34.483921,0.129501,16.887276,0.916331,2.524342,-0.120802
1750014972.351217,0.211271,0.865158,0.399112,-1.26028,1.30026,0.311983,,-9.6e-05,4.8e-05,-0.000826,-0.004731,0.004109,0.002132,,3.8447,-33.021,12.4469,0.075085,0.597167,1.29316,,-0.014795,0.347406,-0.02072,-2.329283,0.015735,2.676571,0.737059,-0.001056,-0.000178,-8.3e-05,0.000294,-0.000651,0.000382,-0.000399,0.118152,-34.483921,0.105697,16.859505,0.916331,2.517934,-0.127211
1750014972.384665,0.211271,0.865134,0.399076,-1.26045,1.30043,0.312079,,-0.000323,-0.000491,-0.00091,-0.004624,0.0043,0.002228,,3.88459,-32.4472,12.5264,0.042345,0.589572,1.25914,,-0.014795,0.34741,-0.02072,-2.329283,0.015734,2.676572,0.737059,-0.000347,0.000698,0.000576,-0.00046,-0.001496,0.000386,-0.000958,0.118152,-34.535496,0.105697,16.859505,0.92274,2.511525,-0.120802
1750014972.417811,0.211283,0.865134,0.399076,-1.26048,1.30044,0.312079,,-3.6e-05,-0.00018,-0.00085,-0.00442,0.00424,0.002168,,3.86447,-32.505,12.4311,0.11072,0.58877,1.27842,,-0.014794,0.347406,-0.020716,-2.329285,0.015735,2.676572,0.737064,-7.1e-05,-0.000457,0.001994,0.000461,-3.7e-05,0.001042,0.000408,0.118152,-34.483921,0.054122,16.887276,0.916331,2.517934,-0.167494
1750014972.450943,0.211271,0.865134,0.39904,-1.26064,1.30059,0.312175,,0.000431,-0.000252,-0.00091,-0.00442,0.004132,0.002204,,3.84376,-33.0054,12.4725,0.030191,0.657469,1.24932,,-0.014794,0.347406,-0.020716,-2.32928,0.015735,2.676572,0.737055,0.000318,-9.4e-05,0.001416,0.000786,0.000952,-0.000254,-0.002344,0.118152,-34.483921,0.054122,16.811897,0.916331,2.511525,-0.094252
1750014972.484325,0.211271,0.865122,0.39898,-1.26082,1.30078,0.31227,,0.0,-0.000515,-0.000982,-0.004516,0.003869,0.002012,,3.88593,-33.1163,13.3234,-0.020629,0.596919,1.23255,,-0.014791,0.347406,-0.020722,-2.329283,0.015741,2.676572,0.737061,-6.4e-05,-0.001023,-0.001047,-0.001451,0.00084,7.5e-05,-5.6e-05,0.094349,-34.483921,0.129501,16.859505,0.896189,2.511525,-0.140944
1750014972.517524,0.211259,0.86511,0.398956,-1.261,1.30093,0.312342,,0.0,-0.000647,-0.000886,-0.004636,0.003845,0.001928,,4.19736,-33.2431,12.7938,-0.04391,0.613039,1.27076,,-0.014794,0.347408,-0.020721,-2.329283,0.015735,2.676572,0.737065,0.000329,-0.000915,0.000252,0.000491,0.000535,-0.001058,0.002329,0.141956,-34.511692,0.129501,16.859505,0.916331,2.517934,-0.147353
1750014972.551406,0.211271,0.865086,0.39892,-1.26118,1.3011,0.31245,,0.0,-0.000395,-0.000946,-0.004671,0.003929,0.002072,,3.90988,-32.4587,12.7812,-0.062279,0.590715,1.21326,,-0.014792,0.34741,-0.020718,-2.329281,0.015734,2.676574,0.737063,0.000222,0.000815,0.000483,-0.000224,0.000413,0.000674,0.000579,0.094349,-34.535496,0.081893,16.835701,0.92274,2.517934,-0.161086
1750014973.950703,0.211283,0.864715,0.39789,-1.26688,1.30609,0.315181,,0.0,1.2e-05,-0.000635,-0.003725,0.00315,0.001677,,3.886,-33.4239,13.3464,0.041147,0.647124,1.23734,,-0.014791,0.347416,-0.02072,-2.329281,0.015738,2.67658,0.737057,0.00183,-0.000579,0.000262,0.000724,0.000927,0.000719,-0.001637,0.094349,-34.535496,0.105697,16.835701,0.889781,2.524342,-0.107069
1750014973.984077,0.211283,0.864703,0.397866,-1.26702,1.30621,0.315241,,0.0,2.4e-05,-0.000719,-0.003749,0.003018,0.001677,,3.88599,-32.6923,13.336,0.050009,0.661381,1.25602,,-0.014795,0.347415,-0.02072,-2.329276,0.015737,2.676579,0.737057,-0.001022,-0.000603,0.000547,0.00178,0.000967,0.000309,-0.001061,0.141956,-34.483921,0.105697,16.760323,0.896189,2.524342,-0.107069
1750014974.017416,0.211283,0.864703,0.397866,-1.26702,1.30621,0.315241,,0.0,2.4e-05,-0.000719,-0.003749,0.003018,0.001677,,3.88599,-32.6923,13.336,0.050009,0.661381,1.25602,,-0.014794,0.347416,-0.02072,-2.329283,0.015733,2.67658,0.737064,0.000228,0.00079,0.000577,-0.001361,-0.001645,-0.000296,0.000359,0.141956,-34.483921,0.105697,16.859505,0.896189,2.524342,-0.167494
1750014974.051199,0.211271,0.864691,0.397842,-1.26717,1.30635,0.315325,,0.000395,-0.000156,-0.000587,-0.003558,0.003162,0.001737,,4.18173,-32.7115,13.3061,0.052401,0.605331,1.21518,,-0.014794,0.347419,-0.020717,-2.329281,0.015734,2.676579,0.737066,-0.000328,0.001017,0.000559,-0.001327,-0.000131,-0.000858,0.001607,0.141956,-34.535496,0.105697,16.835701,0.896189,2.531667,-0.161086
1750014974.084454,0.211271,0.864691,0.397818,-1.26731,1.30648,0.315409,,0.0,-0.000323,-0.000659,-0.003354,0.003126,0.001665,,4.2094,-33.0375,13.2228,0.034551,0.611443,1.19146,,-0.01479,0.347417,-0.020722,-2.329282,0.015737,2.67658,0.737063,0.001433,-0.000164,-0.000429,-0.000706,0.000142,-0.000459,9.3e-05,0.094349,-34.511692,0.129501,16.859505,0.889781,2.524342,-0.13362
1750014974.117732,0.211283,0.864691,0.397806,-1.26746,1.3066,0.31548,,3.6e-05,-0.000647,-0.000719,-0.003534,0.002983,0.001761,,3.89545,-32.8154,12.7071,0.039215,0.633016,1.19194,,-0.014791,0.347416,-0.020718,-2.329279,0.015738,2.676579,0.737064,0.001881,-0.000246,0.000902,0.000739,0.000672,-0.000223,-0.000404,0.094349,-34.483921,0.054122,16.811897,0.889781,2.524342,-0.153761
1750014974.150929,0.211283,0.864679,0.397782,-1.2676,1.30672,0.315552,,0.0,-0.000323,-0.000587,-0.003498,0.002875,0.001689,,3.90995,-33.3837,12.6773,0.050342,0.645615,1.18691,,-0.014794,0.347414,-0.020721,-2.329283,0.015741,2.67658,0.737059,-0.000645,-0.000566,0.000302,-0.000784,0.001374,0.000658,-0.00106,0.118152,-34.460117,0.105697,16.859505,0.889781,2.517934,-0.120802
1750014974.184015,0.211283,0.864643,0.397758,-1.26773,1.30683,0.315612,,0.0,1.2e-05,-0.000647,-0.003474,0.003078,0.001581,,3.90995,-32.4058,12.7725,0.07741,0.642146,1.17218,,-0.014791,0.347414,-0.020716,-2.329277,0.015738,2.67658,0.737054,-0.000434,-8.6e-05,0.001603,-0.000255,-0.00154,0.000457,-0.001021,0.094349,-34.460117,0.054122,16.811897,0.883372,2.517934,-0.080519
1750014974.217769,0.211283,0.864655,0.397758,-1.26774,1.30684,0.3156,,0.0,-0.000527,-0.000467,-0.003569,0.00315,0.001545,,3.90995,-32.952,12.6306,0.015119,0.661561,1.23866,,-0.014792,0.347418,-0.020721,-2.329281,0.015733,2.67658,0.737064,0.0,3e-06,-0.000623,-0.000253,-0.001099,0.000125,5.7e-05,0.118152,-34.483921,0.105697,16.835701,0.903514,2.517934,-0.13362
1750014975.651119,0.211283,0.864391,0.396932,-1.27226,1.31082,0.31778,,0.0,1.2e-05,-0.000599,-0.002767,0.002515,0.001461,,4.07763,-33.1388,13.2355,0.088771,0.733045,1.12738,,-0.014793,0.347436,-0.020721,-2.329271,0.015737,2.676583,0.737061,-0.00033,0.001033,-5.5e-05,-0.001199,0.001117,5.8e-05,-0.000741,0.118152,-34.535496,0.105697,16.835701,0.870555,2.505116,-0.13362
1750014975.684378,0.211283,0.864379,0.39692,-1.27235,1.31096,0.317852,,0.0,-0.000611,-0.000611,-0.002623,0.002599,0.001294,,4.07763,-32.8401,12.5718,0.041328,0.612921,1.07875,,-0.014792,0.347433,-0.020718,-2.329269,0.015733,2.676585,0.737059,0.000551,-0.000922,0.000789,0.00014,-0.001141,0.000128,-0.002125,0.118152,-34.483921,0.081893,16.835701,0.889781,2.517934,-0.094252
1750014975.717633,0.211283,0.864379,0.396908,-1.27246,1.31106,0.317888,,0.0,1.2e-05,-0.000551,-0.002719,0.002611,0.001461,,4.08961,-33.1592,12.764,0.02934,0.641567,1.14319,,-0.014792,0.347433,-0.02072,-2.329271,0.015737,2.676581,0.737066,-0.000291,0.000301,0.000623,0.000386,0.001707,-0.001147,0.0018,0.118152,-34.460117,0.105697,16.859505,0.856822,2.511525,-0.147353
1750014975.750813,0.211295,0.864379,0.396896,-1.27258,1.31115,0.317948,,0.0,0.0,-0.000299,-0.002731,0.002348,0.001354,,3.79015,-33.4225,12.4,0.039512,0.681591,1.14139,,-0.014792,0.347437,-0.02072,-2.329269,0.015736,2.676583,0.737065,0.000308,0.001402,0.000446,0.00018,0.00067,-0.000318,0.001879,0.141956,-34.535496,0.081893,16.835701,0.870555,2.531667,-0.13362
1750014975.784168,0.211295,0.864367,0.396872,-1.27268,1.31122,0.317996,,-0.000503,-0.000299,-0.000539,-0.002647,0.002444,0.001246,,3.82537,-33.0607,12.727,0.051606,0.703637,1.12953,,-0.01479,0.34743,-0.020724,-2.329268,0.015735,2.676583,0.737061,0.001504,-0.001527,-0.001798,0.000172,0.000348,-0.000436,-0.001672,0.094349,-34.432346,0.157272,16.811897,0.870555,2.538075,-0.140944
1750014975.817809,0.211271,0.864355,0.39686,-1.2727,1.31126,0.317996,,0.000347,0.0,-0.000491,-0.002791,0.002408,0.001521,,4.3887,-32.608,13.0641,0.051601,0.65801,1.16271,,-0.014788,0.347436,-0.020722,-2.329273,0.015737,2.676585,0.737054,0.000911,0.000915,-0.000484,-0.000662,0.00168,4.1e-05,-0.001402,0.094349,-34.535496,0.105697,16.887276,0.870555,2.517934,-0.080519
