time,lambda_meas_0,lambda_meas_1,lambda_meas_2,lambda_meas_3,lambda_meas_4,lambda_meas_5,lambda_star_0,lambda_star_1,lambda_star_2,lambda_star_3,lambda_star_4,lambda_star_5
0.19023847579956055,1.0396203301977,0.09033579523917996,0.9068773088681324,0.3744808372494288,0.5647712363719821,0.4011993242599985,0.0,0.0,-5.0,0.0,0.0,0.0
0.2002251148223877,1.0396203301977,0.09033579523917996,0.9068773088681324,0.3744808372494288,0.5647712363719821,0.4011993242599985,0.0,0.0,-5.0,0.0,0.0,0.0
0.2102210521697998,1.0396203301977,0.09033579523917996,0.9068773088681324,0.3744808372494288,0.5647712363719821,0.4011993242599985,0.0,0.0,-5.0,0.0,0.0,0.0
0.2202150821685791,1.0396203301977,0.09033579523917996,0.9068773088681324,0.3744808372494288,0.5647712363719821,0.4011993242599985,0.0,0.0,-5.0,0.0,0.0,0.0
0.23021507263183594,1.1668161030624693,0.07814621112610536,0.8914823195514671,0.3807579714504533,0.6577553188469196,0.3930764668600201,0.0,0.0,-5.0,0.0,0.0,0.0
0.24023842811584473,1.1668161030624693,0.07814621112610536,0.8914823195514671,0.3807579714504533,0.6577553188469196,0.3930764668600201,0.0,0.0,-5.0,0.0,0.0,0.0
0.250199556350708,1.1668161030624693,0.07814621112610536,0.8914823195514671,0.3807579714504533,0.6577553188469196,0.3930764668600201,0.0,0.0,-5.0,0.0,0.0,0.0
0.26019811630249023,1.4951780189189785,0.14765981034551465,0.7394517800847304,0.3349346806892951,0.9075825785762953,0.4119491705393461,0.0,0.0,-5.0,0.0,0.0,0.0
0.2702040672302246,1.4951780189189785,0.14765981034551465,0.7394517800847304,0.3349346806892951,0.9075825785762953,0.4119491705393461,0.0,0.0,-5.0,0.0,0.0,0.0
0.2802143096923828,1.4951780189189785,0.14765981034551465,0.7394517800847304,0.3349346806892951,0.9075825785762953,0.4119491705393461,0.0,0.0,-5.0,0.0,0.0,0.0
0.29021406173706055,1.4951780189189785,0.14765981034551465,0.7394517800847304,0.3349346806892951,0.9075825785762953,0.4119491705393461,0.0,0.0,-5.0,0.0,0.0,0.0
0.3002595901489258,1.5536351371512767,0.10746129885140177,0.5079951859504226,0.37310125385474097,0.9277020357855846,0.3923230499417099,0.0,0.0,-5.0,0.0,0.0,0.0
0.31020212173461914,1.5536351371512767,0.10746129885140177,0.5079951859504226,0.37310125385474097,0.9277020357855846,0.3923230499417099,0.0,0.0,-5.0,0.0,0.0,0.0
0.32013750076293945,1.5536351371512767,0.10746129885140177,0.5079951859504226,0.37310125385474097,0.9277020357855846,0.3923230499417099,0.0,0.0,-5.0,0.0,0.0,0.0
0.3300604820251465,1.5536351371512767,0.10746129885140177,0.5079951859504226,0.37310125385474097,0.9277020357855846,0.3923230499417099,0.0,0.0,-5.0,0.0,0.0,0.0
0.3400571346282959,0.8306726474582675,0.20512097176880076,0.052796954334343074,0.31041269991158005,0.4725380723564753,0.42145481752794456,0.0,0.0,-5.0,0.0,0.0,0.0
0.350048303604126,0.8306726474582675,0.20512097176880076,0.052796954334343074,0.31041269991158005,0.4725380723564753,0.42145481752794456,0.0,0.0,-5.0,0.0,0.0,0.0
0.36005353927612305,0.8306726474582675,0.20512097176880076,0.052796954334343074,0.31041269991158005,0.4725380723564753,0.42145481752794456,0.0,0.0,-5.0,0.0,0.0,0.0
0.37004899978637695,0.8306726474582675,0.20512097176880076,0.052796954334343074,0.31041269991158005,0.4725380723564753,0.42145481752794456,0.0,0.0,-5.0,0.0,0.0,0.0
0.3800487518310547,0.8306726474582675,0.20512097176880076,0.052796954334343074,0.31041269991158005,0.4725380723564753,0.42145481752794456,0.0,0.0,-5.0,0.0,0.0,0.0
0.39005446434020996,-0.3054543364484522,0.18950758196949788,-0.07444683911269324,0.33221258514234564,-0.3252273222853474,0.41514359807754997,0.0,0.0,-5.0,0.0,0.0,0.0
0.4000551700592041,-0.3054543364484522,0.18950758196949788,-0.07444683911269324,0.33221258514234564,-0.3252273222853474,0.41514359807754997,0.0,0.0,-5.0,0.0,0.0,0.0
0.4100513458251953,-0.3054543364484522,0.18950758196949788,-0.07444683911269324,0.33221258514234564,-0.3252273222853474,0.41514359807754997,0.0,0.0,-5.0,0.0,0.0,0.0
0.42004919052124023,-0.3054543364484522,0.18950758196949788,-0.07444683911269324,0.33221258514234564,-0.3252273222853474,0.41514359807754997,0.0,0.0,-5.0,0.0,0.0,0.0
0.4300544261932373,-0.11106848718386768,0.15082244138591427,0.01973253872283702,0.37183123868400475,-0.2518710426903146,0.42258967426091715,0.0,0.0,-5.0,0.0,0.0,0.0
0.4400620460510254,-0.11106848718386768,0.15082244138591427,0.01973253872283702,0.37183123868400475,-0.2518710426903146,0.42258967426091715,0.0,0.0,-5.0,0.0,0.0,0.0
0.45006418228149414,-0.11106848718386768,0.15082244138591427,0.01973253872283702,0.37183123868400475,-0.2518710426903146,0.42258967426091715,0.0,0.0,-5.0,0.0,0.0,0.0
0.46006131172180176,-0.11106848718386768,0.15082244138591427,0.01973253872283702,0.37183123868400475,-0.2518710426903146,0.42258967426091715,0.0,0.0,-5.0,0.0,0.0,0.0
0.4700479507446289,-0.11106848718386768,0.15082244138591427,0.01973253872283702,0.37183123868400475,-0.2518710426903146,0.42258967426091715,0.0,0.0,-5.0,0.0,0.0,0.0
0.48010849952697754,-0.1333417137464867,0.2535544304717039,-0.23775752361333166,0.29391886836018327,-0.20137400301270614,0.43933464817407875,0.0,0.0,-5.0,0.0,0.0,0.0
0.49010491371154785,-0.1333417137464867,0.2535544304717039,-0.23775752361333166,0.29391886836018327,-0.20137400301270614,0.43933464817407875,0.0,0.0,-5.0,0.0,0.0,0.0
0.50010085105896,0.07588693356496945,0.21317493833652293,-0.17427190138960882,0.3185085723148899,-0.07778962459652226,0.4245050916551417,0.0,0.0,-5.0,0.0,0.0,0.0
0.5101053714752197,0.07588693356496945,0.21317493833652293,-0.17427190138960882,0.3185085723148899,-0.07778962459652226,0.4245050916551417,0.0,0.0,-5.0,0.0,0.0,0.0
0.5200862884521484,0.07588693356496945,0.21317493833652293,-0.17427190138960882,0.3185085723148899,-0.07778962459652226,0.4245050916551417,0.0,0.0,-5.0,0.0,0.0,0.0
0.5301263332366943,0.07588693356496945,0.21317493833652293,-0.17427190138960882,0.3185085723148899,-0.07778962459652226,0.4245050916551417,0.0,0.0,-5.0,0.0,0.0,0.0
0.54007887840271,-0.007189453019957114,0.15252080318853126,-0.1876595052059332,0.369576389584452,-0.13056846282395898,0.41144749525249547,0.0,0.0,-5.0,0.0,0.0,0.0
0.5500860214233398,-0.007189453019957114,0.15252080318853126,-0.1876595052059332,0.369576389584452,-0.13056846282395898,0.41144749525249547,0.0,0.0,-5.0,0.0,0.0,0.0
0.5600919723510742,-0.007189453019957114,0.15252080318853126,-0.1876595052059332,0.369576389584452,-0.13056846282395898,0.41144749525249547,0.0,0.0,-5.0,0.0,0.0,0.0
0.5700786113739014,-0.007189453019957114,0.15252080318853126,-0.1876595052059332,0.369576389584452,-0.13056846282395898,0.41144749525249547,0.0,0.0,-5.0,0.0,0.0,0.0
0.5800929069519043,-0.09406364251723122,0.17761782267332504,-0.22633684339810334,0.3486310202635955,-0.1729939218028512,0.4216827608937531,0.0,0.0,-5.0,0.0,0.0,0.0
0.5900733470916748,-0.09406364251723122,0.17761782267332504,-0.22633684339810334,0.3486310202635955,-0.1729939218028512,0.4216827608937531,0.0,0.0,-5.0,0.0,0.0,0.0
0.600074291229248,-0.09406364251723122,0.17761782267332504,-0.22633684339810334,0.3486310202635955,-0.1729939218028512,0.4216827608937531,0.0,0.0,-5.0,0.0,0.0,0.0
0.6101078987121582,-0.09406364251723122,0.17761782267332504,-0.22633684339810334,0.3486310202635955,-0.1729939218028512,0.4216827608937531,0.0,0.0,-5.0,0.0,0.0,0.0
0.6200661659240723,-0.09406364251723122,0.17761782267332504,-0.22633684339810334,0.3486310202635955,-0.1729939218028512,0.4216827608937531,0.0,0.0,-5.0,0.0,0.0,0.0
0.6300537586212158,0.06643641156084555,0.20082060868653812,-0.4658063623293615,0.3363057230892149,-1.2657534216216305e-05,0.4264840288491786,0.0,0.0,-5.0,0.0,0.0,0.0
0.6400513648986816,0.06643641156084555,0.20082060868653812,-0.4658063623293615,0.3363057230892149,-1.2657534216216305e-05,0.4264840288491786,0.0,0.0,-5.0,0.0,0.0,0.0
0.6500539779663086,0.06643641156084555,0.20082060868653812,-0.4658063623293615,0.3363057230892149,-1.2657534216216305e-05,0.4264840288491786,0.0,0.0,-5.0,0.0,0.0,0.0
0.6600539684295654,0.06643641156084555,0.20082060868653812,-0.4658063623293615,0.3363057230892149,-1.2657534216216305e-05,0.4264840288491786,0.0,0.0,-5.0,0.0,0.0,0.0
0.6700518131256104,0.06643641156084555,0.20082060868653812,-0.4658063623293615,0.3363057230892149,-1.2657534216216305e-05,0.4264840288491786,0.0,0.0,-5.0,0.0,0.0,0.0
0.6800537109375,0.0928780273391552,0.2227830665711813,-0.20577950030291053,0.3148208595973851,-0.053462674018888594,0.4369157080032928,0.0,0.0,-5.0,0.0,0.0,0.0
0.690065860748291,0.0928780273391552,0.2227830665711813,-0.20577950030291053,0.3148208595973851,-0.053462674018888594,0.4369157080032928,0.0,0.0,-5.0,0.0,0.0,0.0
0.7000579833984375,0.0928780273391552,0.2227830665711813,-0.20577950030291053,0.3148208595973851,-0.053462674018888594,0.4369157080032928,0.0,0.0,-5.0,0.0,0.0,0.0
0.710054874420166,0.0928780273391552,0.2227830665711813,-0.20577950030291053,0.3148208595973851,-0.053462674018888594,0.4369157080032928,0.0,0.0,-5.0,0.0,0.0,0.0
0.7200546264648438,-0.14961991097562435,0.18822918216200513,-0.19316409682047206,0.34012567276161254,-0.2227058956441484,0.4251947637440451,0.0,0.0,-5.0,0.0,0.0,0.0
0.7300527095794678,-0.14961991097562435,0.18822918216200513,-0.19316409682047206,0.34012567276161254,-0.2227058956441484,0.4251947637440451,0.0,0.0,-5.0,0.0,0.0,0.0
0.7400548458099365,-0.2330188153468552,0.22122072515357344,-0.2703298997551662,0.317367562410423,-0.2597834020988901,0.44123832527152435,0.0,0.0,-5.0,0.0,0.0,0.0
0.7500486373901367,-0.2330188153468552,0.22122072515357344,-0.2703298997551662,0.317367562410423,-0.2597834020988901,0.44123832527152435,0.0,0.0,-5.0,0.0,0.0,0.0
0.7600538730621338,-0.2330188153468552,0.22122072515357344,-0.2703298997551662,0.317367562410423,-0.2597834020988901,0.44123832527152435,0.0,0.0,-5.0,0.0,0.0,0.0
0.7700529098510742,-0.2330188153468552,0.22122072515357344,-0.2703298997551662,0.317367562410423,-0.2597834020988901,0.44123832527152435,0.0,0.0,-5.0,0.0,0.0,0.0
0.7800502777099609,-0.025729311355620087,0.19032103105286977,-0.22663955869960054,0.339095153586318,-0.13294479288672584,0.4289051715721617,0.0,0.0,-5.0,0.0,0.0,0.0
0.7900505065917969,-0.025729311355620087,0.19032103105286977,-0.22663955869960054,0.339095153586318,-0.13294479288672584,0.4289051715721617,0.0,0.0,-5.0,0.0,0.0,0.0
0.8000459671020508,-0.025729311355620087,0.19032103105286977,-0.22663955869960054,0.339095153586318,-0.13294479288672584,0.4289051715721617,0.0,0.0,-5.0,0.0,0.0,0.0
0.8100545406341553,-0.025729311355620087,0.19032103105286977,-0.22663955869960054,0.339095153586318,-0.13294479288672584,0.4289051715721617,0.0,0.0,-5.0,0.0,0.0,0.0
0.8200581073760986,-0.13294812410685122,0.20731989246464758,-0.14230295890773095,0.333177921021841,-0.2272225506583095,0.4292360367564252,0.0,0.0,-5.0,0.0,0.0,0.0
0.8300774097442627,-0.13294812410685122,0.20731989246464758,-0.14230295890773095,0.333177921021841,-0.2272225506583095,0.4292360367564252,0.0,0.0,-5.0,0.0,0.0,0.0
0.8400638103485107,-0.13294812410685122,0.20731989246464758,-0.14230295890773095,0.333177921021841,-0.2272225506583095,0.4292360367564252,0.0,0.0,-5.0,0.0,0.0,0.0
0.8500497341156006,-0.13294812410685122,0.20731989246464758,-0.14230295890773095,0.333177921021841,-0.2272225506583095,0.4292360367564252,0.0,0.0,-5.0,0.0,0.0,0.0
0.8600521087646484,-0.14933256266119446,0.23585683642823999,-0.3447688210699447,0.3131741832558653,-0.19401398719440427,0.4404859365355111,0.0,0.0,-5.0,0.0,0.0,0.0
0.8700480461120605,-0.14933256266119446,0.23585683642823999,-0.3447688210699447,0.3131741832558653,-0.19401398719440427,0.4404859365355111,0.0,0.0,-5.0,0.0,0.0,0.0
0.8800516128540039,-0.14933256266119446,0.23585683642823999,-0.3447688210699447,0.3131741832558653,-0.19401398719440427,0.4404859365355111,0.0,0.0,-5.0,0.0,0.0,0.0
0.8900518417358398,-0.14933256266119446,0.23585683642823999,-0.3447688210699447,0.3131741832558653,-0.19401398719440427,0.4404859365355111,0.0,0.0,-5.0,0.0,0.0,0.0
0.900052547454834,-0.14933256266119446,0.23585683642823999,-0.3447688210699447,0.3131741832558653,-0.19401398719440427,0.4404859365355111,0.0,0.0,-5.0,0.0,0.0,0.0
0.910050630569458,-0.1589709526948394,0.2245468975658769,-0.4806673481563126,0.32144470335268255,-0.17197986602859835,0.4403590276288699,0.0,0.0,-5.0,0.0,0.0,0.0
0.9200501441955566,-0.1589709526948394,0.2245468975658769,-0.4806673481563126,0.32144470335268255,-0.17197986602859835,0.4403590276288699,0.0,0.0,-5.0,0.0,0.0,0.0
0.9300498962402344,-0.1589709526948394,0.2245468975658769,-0.4806673481563126,0.32144470335268255,-0.17197986602859835,0.4403590276288699,0.0,0.0,-5.0,0.0,0.0,0.0
0.9400548934936523,-0.1589709526948394,0.2245468975658769,-0.4806673481563126,0.32144470335268255,-0.17197986602859835,0.4403590276288699,0.0,0.0,-5.0,0.0,0.0,0.0
0.9500529766082764,-0.14449456663352286,0.22927444156510385,-0.16312756304674544,0.3209954736362191,-0.25379759939266366,0.43619844684531794,0.0,0.0,-5.0,0.0,0.0,0.0
0.9600512981414795,-0.14449456663352286,0.22927444156510385,-0.16312756304674544,0.3209954736362191,-0.25379759939266366,0.43619844684531794,0.0,0.0,-5.0,0.0,0.0,0.0
0.9700767993927002,-0.14449456663352286,0.22927444156510385,-0.16312756304674544,0.3209954736362191,-0.25379759939266366,0.43619844684531794,0.0,0.0,-5.0,0.0,0.0,0.0
0.9800724983215332,-0.14449456663352286,0.22927444156510385,-0.16312756304674544,0.3209954736362191,-0.25379759939266366,0.43619844684531794,0.0,0.0,-5.0,0.0,0.0,0.0
0.9901156425476074,-0.14449456663352286,0.22927444156510385,-0.16312756304674544,0.3209954736362191,-0.25379759939266366,0.43619844684531794,0.0,0.0,-5.0,0.0,0.0,0.0
1.000128984451294,-0.0763998788948325,0.21769349589498865,-0.2645791625739219,0.3293309802813726,-0.1810820491076325,0.4364222660631344,0.0,0.0,-5.0,0.0,0.0,0.0
1.0101613998413086,-0.08328687165042073,0.24442034324617073,-0.34193605129302934,0.3128022006319327,-0.16545089161882953,0.44192960666504094,0.0,0.0,-5.0,0.0,0.0,0.0
1.0201094150543213,-0.08328687165042073,0.24442034324617073,-0.34193605129302934,0.3128022006319327,-0.16545089161882953,0.44192960666504094,0.0,0.0,-5.0,0.0,0.0,0.0
1.0301508903503418,-0.08328687165042073,0.24442034324617073,-0.34193605129302934,0.3128022006319327,-0.16545089161882953,0.44192960666504094,0.0,0.0,-5.0,0.0,0.0,0.0
1.0400919914245605,-0.08328687165042073,0.24442034324617073,-0.34193605129302934,0.3128022006319327,-0.16545089161882953,0.44192960666504094,0.0,0.0,-5.0,0.0,0.0,0.0
1.0500996112823486,0.03159223407918011,0.22734043542260945,-0.24468979140243016,0.3293648578169808,-0.10665657408949634,0.44051470133064213,0.0,0.0,-5.0,0.0,0.0,0.0
1.0600674152374268,0.03159223407918011,0.22734043542260945,-0.24468979140243016,0.3293648578169808,-0.10665657408949634,0.44051470133064213,0.0,0.0,-5.0,0.0,0.0,0.0
1.0700526237487793,0.03159223407918011,0.22734043542260945,-0.24468979140243016,0.3293648578169808,-0.10665657408949634,0.44051470133064213,0.0,0.0,-5.0,0.0,0.0,0.0
1.080064058303833,0.03159223407918011,0.22734043542260945,-0.24468979140243016,0.3293648578169808,-0.10665657408949634,0.44051470133064213,0.0,0.0,-5.0,0.0,0.0,0.0
1.0900635719299316,0.03159223407918011,0.22734043542260945,-0.24468979140243016,0.3293648578169808,-0.10665657408949634,0.44051470133064213,0.0,0.0,-5.0,0.0,0.0,0.0
1.100074052810669,-0.14554305655543776,0.252111410442129,-0.17780534423832312,0.3123635829811815,-0.23381347094274665,0.4384995948248406,0.0,0.0,-5.0,0.0,0.0,0.0
1.1100804805755615,-0.14554305655543776,0.252111410442129,-0.17780534423832312,0.3123635829811815,-0.23381347094274665,0.4384995948248406,0.0,0.0,-5.0,0.0,0.0,0.0
1.1200628280639648,-0.14554305655543776,0.252111410442129,-0.17780534423832312,0.3123635829811815,-0.23381347094274665,0.4384995948248406,0.0,0.0,-5.0,0.0,0.0,0.0
1.130089521408081,-0.14554305655543776,0.252111410442129,-0.17780534423832312,0.3123635829811815,-0.23381347094274665,0.4384995948248406,0.0,0.0,-5.0,0.0,0.0,0.0
1.1400771141052246,-0.1875097372542915,0.272735622620466,-0.3561038941490892,0.2968857026991919,-0.2109709943137006,0.45457918412640574,0.0,0.0,-5.0,0.0,0.0,0.0
1.1500661373138428,-0.1875097372542915,0.272735622620466,-0.3561038941490892,0.2968857026991919,-0.2109709943137006,0.45457918412640574,0.0,0.0,-5.0,0.0,0.0,0.0
1.1600706577301025,-0.1875097372542915,0.272735622620466,-0.3561038941490892,0.2968857026991919,-0.2109709943137006,0.45457918412640574,0.0,0.0,-5.0,0.0,0.0,0.0
1.170067548751831,-0.1875097372542915,0.272735622620466,-0.3561038941490892,0.2968857026991919,-0.2109709943137006,0.45457918412640574,0.0,0.0,-5.0,0.0,0.0,0.0
1.1800792217254639,-0.1875097372542915,0.272735622620466,-0.3561038941490892,0.2968857026991919,-0.2109709943137006,0.45457918412640574,0.0,0.0,-5.0,0.0,0.0,0.0
1.1900627613067627,-0.02294558096976297,0.2509958110419061,-0.2507405531605885,0.31563072618757976,-0.13707054811257527,0.44885736336030285,0.0,0.0,-5.0,0.0,0.0,0.0
1.2000622749328613,-0.02294558096976297,0.2509958110419061,-0.2507405531605885,0.31563072618757976,-0.13707054811257527,0.44885736336030285,0.0,0.0,-5.0,0.0,0.0,0.0
1.2100632190704346,-0.02294558096976297,0.2509958110419061,-0.2507405531605885,0.31563072618757976,-0.13707054811257527,0.44885736336030285,0.0,0.0,-5.0,0.0,0.0,0.0
1.2200703620910645,-0.02294558096976297,0.2509958110419061,-0.2507405531605885,0.31563072618757976,-0.13707054811257527,0.44885736336030285,0.0,0.0,-5.0,0.0,0.0,0.0
1.2300865650177002,-0.02294558096976297,0.2509958110419061,-0.2507405531605885,0.31563072618757976,-0.13707054811257527,0.44885736336030285,0.0,0.0,-5.0,0.0,0.0,0.0
1.2400593757629395,-0.27644407571028595,0.2786191385690636,-0.15971483412987045,0.30108213560913105,-0.3341083087317001,0.4575973816620721,0.0,0.0,-5.0,0.0,0.0,0.0
1.2500603199005127,-0.27449513877293374,0.2631422119650877,-0.3340675087179341,0.31268546799355207,-0.28742243980837157,0.45376596067337827,0.0,0.0,-5.0,0.0,0.0,0.0
1.2600607872009277,-0.27449513877293374,0.2631422119650877,-0.3340675087179341,0.31268546799355207,-0.28742243980837157,0.45376596067337827,0.0,0.0,-5.0,0.0,0.0,0.0
1.27006196975708,-0.27449513877293374,0.2631422119650877,-0.3340675087179341,0.31268546799355207,-0.28742243980837157,0.45376596067337827,0.0,0.0,-5.0,0.0,0.0,0.0
1.2800745964050293,-0.27449513877293374,0.2631422119650877,-0.3340675087179341,0.31268546799355207,-0.28742243980837157,0.45376596067337827,0.0,0.0,-5.0,0.0,0.0,0.0
1.2900724411010742,-0.27449513877293374,0.2631422119650877,-0.3340675087179341,0.31268546799355207,-0.28742243980837157,0.45376596067337827,0.0,0.0,-5.0,0.0,0.0,0.0
1.3000774383544922,-0.14967603144175215,0.32366149598622557,-0.32083499600327275,0.27058077746868636,-0.21258664714564104,0.46643320019722273,0.0,0.0,-5.0,0.0,0.0,0.0
1.3100666999816895,-0.14967603144175215,0.32366149598622557,-0.32083499600327275,0.27058077746868636,-0.21258664714564104,0.46643320019722273,0.0,0.0,-5.0,0.0,0.0,0.0
1.3200595378875732,-0.14967603144175215,0.32366149598622557,-0.32083499600327275,0.27058077746868636,-0.21258664714564104,0.46643320019722273,0.0,0.0,-5.0,0.0,0.0,0.0
1.3300578594207764,-0.14967603144175215,0.32366149598622557,-0.32083499600327275,0.27058077746868636,-0.21258664714564104,0.46643320019722273,0.0,0.0,-5.0,0.0,0.0,0.0
1.3400626182556152,-0.19823722945277847,0.3001919022580649,-0.1808507414635202,0.2938749966101705,-0.2831584956667159,0.46122543957015205,0.0,0.0,-5.0,0.0,0.0,0.0
1.3500645160675049,-0.19823722945277847,0.3001919022580649,-0.1808507414635202,0.2938749966101705,-0.2831584956667159,0.46122543957015205,0.0,0.0,-5.0,0.0,0.0,0.0
1.3600945472717285,-0.19823722945277847,0.3001919022580649,-0.1808507414635202,0.2938749966101705,-0.2831584956667159,0.46122543957015205,0.0,0.0,-5.0,0.0,0.0,0.0
1.3700664043426514,-0.19823722945277847,0.3001919022580649,-0.1808507414635202,0.2938749966101705,-0.2831584956667159,0.46122543957015205,0.0,0.0,-5.0,0.0,0.0,0.0
1.3800690174102783,-0.19823722945277847,0.3001919022580649,-0.1808507414635202,0.2938749966101705,-0.2831584956667159,0.46122543957015205,0.0,0.0,-5.0,0.0,0.0,0.0
1.3900682926177979,-0.29379637414056475,0.338828366634647,-0.4574568842867323,0.2671507128886596,-0.2694123500107451,0.47182387841887785,0.0,0.0,-5.0,0.0,0.0,0.0
1.4000773429870605,-0.29379637414056475,0.338828366634647,-0.4574568842867323,0.2671507128886596,-0.2694123500107451,0.47182387841887785,0.0,0.0,-5.0,0.0,0.0,0.0
1.4100689888000488,-0.29379637414056475,0.338828366634647,-0.4574568842867323,0.2671507128886596,-0.2694123500107451,0.47182387841887785,0.0,0.0,-5.0,0.0,0.0,0.0
1.4200794696807861,-0.29379637414056475,0.338828366634647,-0.4574568842867323,0.2671507128886596,-0.2694123500107451,0.47182387841887785,0.0,0.0,-5.0,0.0,0.0,0.0
1.430084466934204,-0.29379637414056475,0.338828366634647,-0.4574568842867323,0.2671507128886596,-0.2694123500107451,0.47182387841887785,0.0,0.0,-5.0,0.0,0.0,0.0
1.4401569366455078,-0.06094558585133162,0.3050621221553762,-0.41480619407335984,0.29095045891470694,-0.12825471763709229,0.46289039795472453,0.0,0.0,-5.0,0.0,0.0,0.0
1.4501094818115234,-0.06094558585133162,0.3050621221553762,-0.41480619407335984,0.29095045891470694,-0.12825471763709229,0.46289039795472453,0.0,0.0,-5.0,0.0,0.0,0.0
1.4600765705108643,-0.31064453884278087,0.33422106340645547,-0.21631460798388547,0.26612015299368486,-0.3393714026196015,0.4687686486970328,0.0,0.0,-5.0,0.0,0.0,0.0
1.4700736999511719,-0.31064453884278087,0.33422106340645547,-0.21631460798388547,0.26612015299368486,-0.3393714026196015,0.4687686486970328,0.0,0.0,-5.0,0.0,0.0,0.0
1.4800784587860107,-0.31064453884278087,0.33422106340645547,-0.21631460798388547,0.26612015299368486,-0.3393714026196015,0.4687686486970328,0.0,0.0,-5.0,0.0,0.0,0.0
1.4900846481323242,-0.31064453884278087,0.33422106340645547,-0.21631460798388547,0.26612015299368486,-0.3393714026196015,0.4687686486970328,0.0,0.0,-5.0,0.0,0.0,0.0
1.5000710487365723,-0.4512633056979544,0.25587943474007324,-0.21451282938463137,0.3211881980633231,-0.42636175714641517,0.44674359881642434,0.0,0.0,-5.0,0.0,0.0,0.0
1.5100748538970947,-0.4512633056979544,0.25587943474007324,-0.21451282938463137,0.3211881980633231,-0.42636175714641517,0.44674359881642434,0.0,0.0,-5.0,0.0,0.0,0.0
1.5200681686401367,-0.4512633056979544,0.25587943474007324,-0.21451282938463137,0.3211881980633231,-0.42636175714641517,0.44674359881642434,0.0,0.0,-5.0,0.0,0.0,0.0
1.530057668685913,-0.4512633056979544,0.25587943474007324,-0.21451282938463137,0.3211881980633231,-0.42636175714641517,0.44674359881642434,0.0,0.0,-5.0,0.0,0.0,0.0
