time,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6
1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010149955749511719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020148754119873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030286073684692383,8.432287583481457e-05,-0.05101680768919082,-0.00011834792204400515,-0.1,-7.166084518055156e-05,0.1,0.000553075107428168
0.040291547775268555,8.432287583481457e-05,-0.05101680768919082,-0.00011834792204400515,-0.1,-7.166084518055156e-05,0.1,0.000553075107428168
0.0502781867980957,8.432287583481457e-05,-0.05101680768919082,-0.00011834792204400515,-0.1,-7.166084518055156e-05,0.1,0.000553075107428168
0.060240983963012695,8.41365414661753e-05,-0.051032585834807485,-0.00011853134675083382,-0.1,-7.188712052520958e-05,0.1,0.0005529193207445066
0.07028460502624512,8.41365414661753e-05,-0.051032585834807485,-0.00011853134675083382,-0.1,-7.188712052520958e-05,0.1,0.0005529193207445066
0.08025693893432617,8.41365414661753e-05,-0.051032585834807485,-0.00011853134675083382,-0.1,-7.188712052520958e-05,0.1,0.0005529193207445066
0.09029507637023926,8.41365414661753e-05,-0.051032585834807485,-0.00011853134675083382,-0.1,-7.188712052520958e-05,0.1,0.0005529193207445066
0.1003565788269043,8.425721931777887e-05,-0.051105782364080025,-0.00011870135740285614,-0.1,-7.199022891440378e-05,0.1,0.0005537123782504938
0.11031222343444824,8.425721931777887e-05,-0.051105782364080025,-0.00011870135740285614,-0.1,-7.199022891440378e-05,0.1,0.0005537123782504938
0.12023806571960449,8.425721931777887e-05,-0.051105782364080025,-0.00011870135740285614,-0.1,-7.199022891440378e-05,0.1,0.0005537123782504938
0.13023591041564941,8.469407313643702e-05,-0.051263421865359385,-0.0001190820809573445,-0.1,-7.215999487110585e-05,0.1,0.0005560242970763051
0.1402883529663086,8.469407313643702e-05,-0.051263421865359385,-0.0001190820809573445,-0.1,-7.215999487110585e-05,0.1,0.0005560242970763051
