header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,cartesian_collision.[0],cartesian_collision.[1],cartesian_collision.[2],cartesian_collision.[3],cartesian_collision.[4],cartesian_collision.[5],cartesian_contact.[0],cartesian_contact.[1],cartesian_contact.[2],cartesian_contact.[3],cartesian_contact.[4],cartesian_contact.[5],q.[0],q.[1],q.[2],q.[3],q.[4],q.[5],q.[6],q_d.[0],q_d.[1],q_d.[2],q_d.[3],q_d.[4],q_d.[5],q_d.[6],dq.[0],dq.[1],dq.[2],dq.[3],dq.[4],dq.[5],dq.[6],dq_d.[0],dq_d.[1],dq_d.[2],dq_d.[3],dq_d.[4],dq_d.[5],dq_d.[6],ddq_d.[0],ddq_d.[1],ddq_d.[2],ddq_d.[3],ddq_d.[4],ddq_d.[5],ddq_d.[6],theta.[0],theta.[1],theta.[2],theta.[3],theta.[4],theta.[5],theta.[6],dtheta.[0],dtheta.[1],dtheta.[2],dtheta.[3],dtheta.[4],dtheta.[5],dtheta.[6],tau_J.[0],tau_J.[1],tau_J.[2],tau_J.[3],tau_J.[4],tau_J.[5],tau_J.[6],dtau_J.[0],dtau_J.[1],dtau_J.[2],dtau_J.[3],dtau_J.[4],dtau_J.[5],dtau_J.[6],tau_J_d.[0],tau_J_d.[1],tau_J_d.[2],tau_J_d.[3],tau_J_d.[4],tau_J_d.[5],tau_J_d.[6],K_F_ext_hat_K.[0],K_F_ext_hat_K.[1],K_F_ext_hat_K.[2],K_F_ext_hat_K.[3],K_F_ext_hat_K.[4],K_F_ext_hat_K.[5],elbow.[0],elbow.[1],elbow_d.[0],elbow_d.[1],elbow_c.[0],elbow_c.[1],delbow_c.[0],delbow_c.[1],ddelbow_c.[0],ddelbow_c.[1],joint_collision.[0],joint_collision.[1],joint_collision.[2],joint_collision.[3],joint_collision.[4],joint_collision.[5],joint_collision.[6],joint_contact.[0],joint_contact.[1],joint_contact.[2],joint_contact.[3],joint_contact.[4],joint_contact.[5],joint_contact.[6],O_F_ext_hat_K.[0],O_F_ext_hat_K.[1],O_F_ext_hat_K.[2],O_F_ext_hat_K.[3],O_F_ext_hat_K.[4],O_F_ext_hat_K.[5],O_dP_EE_d.[0],O_dP_EE_d.[1],O_dP_EE_d.[2],O_dP_EE_d.[3],O_dP_EE_d.[4],O_dP_EE_d.[5],O_ddP_O.[0],O_ddP_O.[1],O_ddP_O.[2],O_dP_EE_c.[0],O_dP_EE_c.[1],O_dP_EE_c.[2],O_dP_EE_c.[3],O_dP_EE_c.[4],O_dP_EE_c.[5],O_ddP_EE_c.[0],O_ddP_EE_c.[1],O_ddP_EE_c.[2],O_ddP_EE_c.[3],O_ddP_EE_c.[4],O_ddP_EE_c.[5],tau_ext_hat_filtered.[0],tau_ext_hat_filtered.[1],tau_ext_hat_filtered.[2],tau_ext_hat_filtered.[3],tau_ext_hat_filtered.[4],tau_ext_hat_filtered.[5],tau_ext_hat_filtered.[6],m_ee,F_x_Cee.[0],F_x_Cee.[1],F_x_Cee.[2],I_ee.[0],I_ee.[1],I_ee.[2],I_ee.[3],I_ee.[4],I_ee.[5],I_ee.[6],I_ee.[7],I_ee.[8],m_load,F_x_Cload.[0],F_x_Cload.[1],F_x_Cload.[2],I_load.[0],I_load.[1],I_load.[2],I_load.[3],I_load.[4],I_load.[5],I_load.[6],I_load.[7],I_load.[8],m_total,F_x_Ctotal.[0],F_x_Ctotal.[1],F_x_Ctotal.[2],I_total.[0],I_total.[1],I_total.[2],I_total.[3],I_total.[4],I_total.[5],I_total.[6],I_total.[7],I_total.[8],O_T_EE.[0],O_T_EE.[1],O_T_EE.[2],O_T_EE.[3],O_T_EE.[4],O_T_EE.[5],O_T_EE.[6],O_T_EE.[7],O_T_EE.[8],O_T_EE.[9],O_T_EE.[10],O_T_EE.[11],O_T_EE.[12],O_T_EE.[13],O_T_EE.[14],O_T_EE.[15],O_T_EE_d.[0],O_T_EE_d.[1],O_T_EE_d.[2],O_T_EE_d.[3],O_T_EE_d.[4],O_T_EE_d.[5],O_T_EE_d.[6],O_T_EE_d.[7],O_T_EE_d.[8],O_T_EE_d.[9],O_T_EE_d.[10],O_T_EE_d.[11],O_T_EE_d.[12],O_T_EE_d.[13],O_T_EE_d.[14],O_T_EE_d.[15],O_T_EE_c.[0],O_T_EE_c.[1],O_T_EE_c.[2],O_T_EE_c.[3],O_T_EE_c.[4],O_T_EE_c.[5],O_T_EE_c.[6],O_T_EE_c.[7],O_T_EE_c.[8],O_T_EE_c.[9],O_T_EE_c.[10],O_T_EE_c.[11],O_T_EE_c.[12],O_T_EE_c.[13],O_T_EE_c.[14],O_T_EE_c.[15],F_T_EE.[0],F_T_EE.[1],F_T_EE.[2],F_T_EE.[3],F_T_EE.[4],F_T_EE.[5],F_T_EE.[6],F_T_EE.[7],F_T_EE.[8],F_T_EE.[9],F_T_EE.[10],F_T_EE.[11],F_T_EE.[12],F_T_EE.[13],F_T_EE.[14],F_T_EE.[15],F_T_NE.[0],F_T_NE.[1],F_T_NE.[2],F_T_NE.[3],F_T_NE.[4],F_T_NE.[5],F_T_NE.[6],F_T_NE.[7],F_T_NE.[8],F_T_NE.[9],F_T_NE.[10],F_T_NE.[11],F_T_NE.[12],F_T_NE.[13],F_T_NE.[14],F_T_NE.[15],NE_T_EE.[0],NE_T_EE.[1],NE_T_EE.[2],NE_T_EE.[3],NE_T_EE.[4],NE_T_EE.[5],NE_T_EE.[6],NE_T_EE.[7],NE_T_EE.[8],NE_T_EE.[9],NE_T_EE.[10],NE_T_EE.[11],NE_T_EE.[12],NE_T_EE.[13],NE_T_EE.[14],NE_T_EE.[15],EE_T_K.[0],EE_T_K.[1],EE_T_K.[2],EE_T_K.[3],EE_T_K.[4],EE_T_K.[5],EE_T_K.[6],EE_T_K.[7],EE_T_K.[8],EE_T_K.[9],EE_T_K.[10],EE_T_K.[11],EE_T_K.[12],EE_T_K.[13],EE_T_K.[14],EE_T_K.[15],time,control_command_success_rate,robot_mode,current_errors.joint_position_limits_violation,current_errors.cartesian_position_limits_violation,current_errors.self_collision_avoidance_violation,current_errors.joint_velocity_violation,current_errors.cartesian_velocity_violation,current_errors.force_control_safety_violation,current_errors.joint_reflex,current_errors.cartesian_reflex,current_errors.max_goal_pose_deviation_violation,current_errors.max_path_pose_deviation_violation,current_errors.cartesian_velocity_profile_safety_violation,current_errors.joint_position_motion_generator_start_pose_invalid,current_errors.joint_motion_generator_position_limits_violation,current_errors.joint_motion_generator_velocity_limits_violation,current_errors.joint_motion_generator_velocity_discontinuity,current_errors.joint_motion_generator_acceleration_discontinuity,current_errors.cartesian_position_motion_generator_start_pose_invalid,current_errors.cartesian_motion_generator_elbow_limit_violation,current_errors.cartesian_motion_generator_velocity_limits_violation,current_errors.cartesian_motion_generator_velocity_discontinuity,current_errors.cartesian_motion_generator_acceleration_discontinuity,current_errors.cartesian_motion_generator_elbow_sign_inconsistent,current_errors.cartesian_motion_generator_start_elbow_invalid,current_errors.cartesian_motion_generator_joint_position_limits_violation,current_errors.cartesian_motion_generator_joint_velocity_limits_violation,current_errors.cartesian_motion_generator_joint_velocity_discontinuity,current_errors.cartesian_motion_generator_joint_acceleration_discontinuity,current_errors.cartesian_position_motion_generator_invalid_frame,current_errors.force_controller_desired_force_tolerance_violation,current_errors.controller_torque_discontinuity,current_errors.start_elbow_sign_inconsistent,current_errors.communication_constraints_violation,current_errors.power_limit_violation,current_errors.joint_p2p_insufficient_torque_for_planning,current_errors.tau_j_range_violation,current_errors.instability_detected,current_errors.joint_move_in_wrong_direction,current_errors.cartesian_spline_motion_generator_violation,current_errors.joint_via_motion_generator_planning_joint_limit_violation,current_errors.base_acceleration_initialization_timeout,current_errors.base_acceleration_invalid_reading,last_motion_errors.joint_position_limits_violation,last_motion_errors.cartesian_position_limits_violation,last_motion_errors.self_collision_avoidance_violation,last_motion_errors.joint_velocity_violation,last_motion_errors.cartesian_velocity_violation,last_motion_errors.force_control_safety_violation,last_motion_errors.joint_reflex,last_motion_errors.cartesian_reflex,last_motion_errors.max_goal_pose_deviation_violation,last_motion_errors.max_path_pose_deviation_violation,last_motion_errors.cartesian_velocity_profile_safety_violation,last_motion_errors.joint_position_motion_generator_start_pose_invalid,last_motion_errors.joint_motion_generator_position_limits_violation,last_motion_errors.joint_motion_generator_velocity_limits_violation,last_motion_errors.joint_motion_generator_velocity_discontinuity,last_motion_errors.joint_motion_generator_acceleration_discontinuity,last_motion_errors.cartesian_position_motion_generator_start_pose_invalid,last_motion_errors.cartesian_motion_generator_elbow_limit_violation,last_motion_errors.cartesian_motion_generator_velocity_limits_violation,last_motion_errors.cartesian_motion_generator_velocity_discontinuity,last_motion_errors.cartesian_motion_generator_acceleration_discontinuity,last_motion_errors.cartesian_motion_generator_elbow_sign_inconsistent,last_motion_errors.cartesian_motion_generator_start_elbow_invalid,last_motion_errors.cartesian_motion_generator_joint_position_limits_violation,last_motion_errors.cartesian_motion_generator_joint_velocity_limits_violation,last_motion_errors.cartesian_motion_generator_joint_velocity_discontinuity,last_motion_errors.cartesian_motion_generator_joint_acceleration_discontinuity,last_motion_errors.cartesian_position_motion_generator_invalid_frame,last_motion_errors.force_controller_desired_force_tolerance_violation,last_motion_errors.controller_torque_discontinuity,last_motion_errors.start_elbow_sign_inconsistent,last_motion_errors.communication_constraints_violation,last_motion_errors.power_limit_violation,last_motion_errors.joint_p2p_insufficient_torque_for_planning,last_motion_errors.tau_j_range_violation,last_motion_errors.instability_detected,last_motion_errors.joint_move_in_wrong_direction,last_motion_errors.cartesian_spline_motion_generator_violation,last_motion_errors.joint_via_motion_generator_planning_joint_limit_violation,last_motion_errors.base_acceleration_initialization_timeout,last_motion_errors.base_acceleration_invalid_reading,logger_time
14012,1755011080,536919687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028386093662792905,-0.7870843559546437,0.001329893361612003,-2.3579917619222903,0.003446871065129616,1.5683364111908258,0.7795229781061259,-0.002773837141100962,-0.7870349276679621,0.0012974139002133842,-2.357930879643639,0.0034313335056182634,1.5683557585312164,0.7795272675345614,0.00042204900930047757,-0.0006542854505509263,0.001140936118215895,-0.00041947948905986444,-0.0005930496381533837,-0.0002557415043335122,0.0006715255408737433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00276755727827549,-0.7871782779693604,0.0012463595485314727,-2.356536626815796,0.0035137750674039125,1.5685337781906128,0.7795211672782898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909551739692688,-1.305516004562378,-1.1122597455978394,19.43030548095703,0.5629373788833618,1.6829726696014404,-0.027418512850999832,-83.07196044921875,165.11106872558594,-71.94879913330078,-4.674399375915527,21.892024993896484,-19.18764305114746,-9.514829635620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6597911754550534,-1.136054269843652,-1.3138373347881034,-0.0543572111977807,-0.24295311390957894,-0.40334169638306017,0.001329893361612003,-1.0,0.0012974139002133842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981783407505991,-0.3657601865774888,1.3078411998711124,0.34934761184995156,0.9782806406656146,0.2914700128897056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131787240220267,0.3195550265335225,-0.4211625291357592,0.456186475185778,-0.23469703977447107,0.11798938479023702,-0.010865312381792076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099095852098563,-0.704283674881632,-0.0035897245567340034,0.0,-0.7042881463098815,-0.7099142246033608,2.5946094592730565e-05,0.0,-0.0025666699360820822,0.0025097810725751113,-0.9999935565814446,0.0,0.30620850064507815,2.978630136901731e-05,0.5898758969083033,1.0,0.7099361510467548,-0.704256980450956,-0.003573083125448527,0.0,-0.704261478750593,-0.7099406803014804,-1.0484708837033615e-06,0.0,-0.002535938671916051,0.002517129153010831,-0.9999936165175652,0.0,0.3062247591104733,3.5004403843415013e-05,0.5898912072691952,1.0,0.7099361510467548,-0.704256980450956,-0.003573083125448527,0.0,-0.704261478750593,-0.7099406803014804,-1.0484708837033615e-06,0.0,-0.002535938671916051,0.002517129153010831,-0.9999936165175652,0.0,0.3062247591104733,3.5004403843415013e-05,0.5898912072691952,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64941.205,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1755011080.5451016
14012,1755011080,536919687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028386093662792905,-0.7870843559546437,0.001329893361612003,-2.3579917619222903,0.003446871065129616,1.5683364111908258,0.7795229781061259,-0.002773837141100962,-0.7870349276679621,0.0012974139002133842,-2.357930879643639,0.0034313335056182634,1.5683557585312164,0.7795272675345614,0.00042204900930047757,-0.0006542854505509263,0.001140936118215895,-0.00041947948905986444,-0.0005930496381533837,-0.0002557415043335122,0.0006715255408737433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00276755727827549,-0.7871782779693604,0.0012463595485314727,-2.356536626815796,0.0035137750674039125,1.5685337781906128,0.7795211672782898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909551739692688,-1.305516004562378,-1.1122597455978394,19.43030548095703,0.5629373788833618,1.6829726696014404,-0.027418512850999832,-83.07196044921875,165.11106872558594,-71.94879913330078,-4.674399375915527,21.892024993896484,-19.18764305114746,-9.514829635620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6597911754550534,-1.136054269843652,-1.3138373347881034,-0.0543572111977807,-0.24295311390957894,-0.40334169638306017,0.001329893361612003,-1.0,0.0012974139002133842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981783407505991,-0.3657601865774888,1.3078411998711124,0.34934761184995156,0.9782806406656146,0.2914700128897056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131787240220267,0.3195550265335225,-0.4211625291357592,0.456186475185778,-0.23469703977447107,0.11798938479023702,-0.010865312381792076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099095852098563,-0.704283674881632,-0.0035897245567340034,0.0,-0.7042881463098815,-0.7099142246033608,2.5946094592730565e-05,0.0,-0.0025666699360820822,0.0025097810725751113,-0.9999935565814446,0.0,0.30620850064507815,2.978630136901731e-05,0.5898758969083033,1.0,0.7099361510467548,-0.704256980450956,-0.003573083125448527,0.0,-0.704261478750593,-0.7099406803014804,-1.0484708837033615e-06,0.0,-0.002535938671916051,0.002517129153010831,-0.9999936165175652,0.0,0.3062247591104733,3.5004403843415013e-05,0.5898912072691952,1.0,0.7099361510467548,-0.704256980450956,-0.003573083125448527,0.0,-0.704261478750593,-0.7099406803014804,-1.0484708837033615e-06,0.0,-0.002535938671916051,0.002517129153010831,-0.9999936165175652,0.0,0.3062247591104733,3.5004403843415013e-05,0.5898912072691952,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64941.205,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1755011080.5551703
14012,1755011080,536919687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028386093662792905,-0.7870843559546437,0.001329893361612003,-2.3579917619222903,0.003446871065129616,1.5683364111908258,0.7795229781061259,-0.002773837141100962,-0.7870349276679621,0.0012974139002133842,-2.357930879643639,0.0034313335056182634,1.5683557585312164,0.7795272675345614,0.00042204900930047757,-0.0006542854505509263,0.001140936118215895,-0.00041947948905986444,-0.0005930496381533837,-0.0002557415043335122,0.0006715255408737433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00276755727827549,-0.7871782779693604,0.0012463595485314727,-2.356536626815796,0.0035137750674039125,1.5685337781906128,0.7795211672782898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909551739692688,-1.305516004562378,-1.1122597455978394,19.43030548095703,0.5629373788833618,1.6829726696014404,-0.027418512850999832,-83.07196044921875,165.11106872558594,-71.94879913330078,-4.674399375915527,21.892024993896484,-19.18764305114746,-9.514829635620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6597911754550534,-1.136054269843652,-1.3138373347881034,-0.0543572111977807,-0.24295311390957894,-0.40334169638306017,0.001329893361612003,-1.0,0.0012974139002133842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981783407505991,-0.3657601865774888,1.3078411998711124,0.34934761184995156,0.9782806406656146,0.2914700128897056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131787240220267,0.3195550265335225,-0.4211625291357592,0.456186475185778,-0.23469703977447107,0.11798938479023702,-0.010865312381792076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099095852098563,-0.704283674881632,-0.0035897245567340034,0.0,-0.7042881463098815,-0.7099142246033608,2.5946094592730565e-05,0.0,-0.0025666699360820822,0.0025097810725751113,-0.9999935565814446,0.0,0.30620850064507815,2.978630136901731e-05,0.5898758969083033,1.0,0.7099361510467548,-0.704256980450956,-0.003573083125448527,0.0,-0.704261478750593,-0.7099406803014804,-1.0484708837033615e-06,0.0,-0.002535938671916051,0.002517129153010831,-0.9999936165175652,0.0,0.3062247591104733,3.5004403843415013e-05,0.5898912072691952,1.0,0.7099361510467548,-0.704256980450956,-0.003573083125448527,0.0,-0.704261478750593,-0.7099406803014804,-1.0484708837033615e-06,0.0,-0.002535938671916051,0.002517129153010831,-0.9999936165175652,0.0,0.3062247591104733,3.5004403843415013e-05,0.5898912072691952,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64941.205,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1755011080.5653317
14013,1755011080,570847668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002841235074726803,-0.7870772558048418,0.0013240462898837576,-2.3579924534830696,0.00344564061383076,1.568337209001849,0.7795212177088936,-0.002773837141100962,-0.7870349276679621,0.0012974139002133842,-2.357930879643639,0.0034313335056182634,1.5683557585312164,0.7795272675345614,-0.001049046886241895,0.0003407497492723811,-0.0015837755759050814,-0.0006189226169273982,-0.0007480283192474654,-9.929914660778221e-05,-0.0012422652180303637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00276755727827549,-0.7871782779693604,0.0012463595485314727,-2.356536626815796,0.003508981317281723,1.5685385465621948,0.7795211672782898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038562536239624,-1.408665418624878,-1.0368813276290894,19.43030548095703,0.5492044687271118,1.7031142711639404,-0.013685601763427258,20.0571346282959,-172.24801635742188,120.6341781616211,147.76004028320312,-17.403987884521484,-4.9816460609436035,5.614828109741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6695557776780667,-1.1443400627166131,-1.3394280635205056,-0.06095571096768364,-0.24498935912490855,-0.4031763485182094,0.0013240462898837576,-1.0,0.0012974139002133842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9946241355432597,-0.3668331394189838,1.3333814971699156,0.34672926642463914,0.9841184153455866,0.29100492266120004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007832920359377,0.3211040761368936,-0.4162197427722374,0.46248323939539543,-0.23583912195381723,0.11550788884038297,-0.013354853840192712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099060419615296,-0.7042872105870306,-0.0035967471491425472,0.0,-0.7042916923953841,-0.7099107064938978,2.8778131093960043e-05,0.0,-0.0025736373794019137,0.002512729367647915,-0.9999935312699599,0.0,0.30621038981954796,2.6516846280725105e-05,0.5898734697885006,1.0,0.7099361510467548,-0.704256980450956,-0.003573083125448527,0.0,-0.704261478750593,-0.7099406803014804,-1.0484708837033615e-06,0.0,-0.002535938671916051,0.002517129153010831,-0.9999936165175652,0.0,0.3062247591104733,3.5004403843415013e-05,0.5898912072691952,1.0,0.7099361510467548,-0.704256980450956,-0.003573083125448527,0.0,-0.704261478750593,-0.7099406803014804,-1.0484708837033615e-06,0.0,-0.002535938671916051,0.002517129153010831,-0.9999936165175652,0.0,0.3062247591104733,3.5004403843415013e-05,0.5898912072691952,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64941.239,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1755011080.5750966
