time,lambda_meas_0,lambda_meas_1,lambda_meas_2,lambda_meas_3,lambda_meas_4,lambda_meas_5,lambda_star_0,lambda_star_1,lambda_star_2,lambda_star_3,lambda_star_4,lambda_star_5
3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0
0.010073423385620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0
0.020142555236816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0
0.030120372772216797,1.7580966735569084,0.07318004647859366,1.5567519097535354,0.3912780386475885,0.923742974946253,0.36922558811579814,0.0,0.0,-10.0,0.0,0.0,0.0
0.04014849662780762,1.7580966735569084,0.07318004647859366,1.5567519097535354,0.3912780386475885,0.923742974946253,0.36922558811579814,0.0,0.0,-10.0,0.0,0.0,0.0
0.05019497871398926,1.7580966735569084,0.07318004647859366,1.5567519097535354,0.3912780386475885,0.923742974946253,0.36922558811579814,0.0,0.0,-10.0,0.0,0.0,0.0
0.06024050712585449,1.7005603931167954,0.09186713216893029,1.5624991160929422,0.37648306477598203,0.8812160408371754,0.37134666771134134,0.0,0.0,-10.0,0.0,0.0,0.0
0.07022976875305176,1.7005603931167954,0.09186713216893029,1.5624991160929422,0.37648306477598203,0.8812160408371754,0.37134666771134134,0.0,0.0,-10.0,0.0,0.0,0.0
0.08021330833435059,1.7005603931167954,0.09186713216893029,1.5624991160929422,0.37648306477598203,0.8812160408371754,0.37134666771134134,0.0,0.0,-10.0,0.0,0.0,0.0
0.0902254581451416,1.7005603931167954,0.09186713216893029,1.5624991160929422,0.37648306477598203,0.8812160408371754,0.37134666771134134,0.0,0.0,-10.0,0.0,0.0,0.0
0.10019636154174805,1.6328958020401412,0.12566204046432328,1.5797756504033733,0.3541624806594381,0.8279111458598625,0.38624867887382824,0.0,0.0,-10.0,0.0,0.0,0.0
0.11023712158203125,1.6328958020401412,0.12566204046432328,1.5797756504033733,0.3541624806594381,0.8279111458598625,0.38624867887382824,0.0,0.0,-10.0,0.0,0.0,0.0
0.12033605575561523,1.6328958020401412,0.12566204046432328,1.5797756504033733,0.3541624806594381,0.8279111458598625,0.38624867887382824,0.0,0.0,-10.0,0.0,0.0,0.0
0.13038349151611328,1.7373161737125675,0.08042301092592524,1.5576257886111817,0.3837191043180294,0.9084362087937538,0.3703428282028909,0.0,0.0,-10.0,0.0,0.0,0.0
0.14036893844604492,1.7373161737125675,0.08042301092592524,1.5576257886111817,0.3837191043180294,0.9084362087937538,0.3703428282028909,0.0,0.0,-10.0,0.0,0.0,0.0
0.15036368370056152,1.7373161737125675,0.08042301092592524,1.5576257886111817,0.3837191043180294,0.9084362087937538,0.3703428282028909,0.0,0.0,-10.0,0.0,0.0,0.0
0.16053247451782227,1.7111247442688269,0.08435708737778098,1.5609720028987017,0.38071580865138666,0.8889515204531899,0.3705044486709027,0.0,0.0,-10.0,0.0,0.0,0.0
0.17026829719543457,1.7111247442688269,0.08435708737778098,1.5609720028987017,0.38071580865138666,0.8889515204531899,0.3705044486709027,0.0,0.0,-10.0,0.0,0.0,0.0
0.18042302131652832,1.7111247442688269,0.08435708737778098,1.5609720028987017,0.38071580865138666,0.8889515204531899,0.3705044486709027,0.0,0.0,-10.0,0.0,0.0,0.0
0.19038128852844238,1.7111247442688269,0.08435708737778098,1.5609720028987017,0.38071580865138666,0.8889515204531899,0.3705044486709027,0.0,0.0,-10.0,0.0,0.0,0.0
0.20035910606384277,1.7134897771611597,0.10117936641633354,1.5495061363718976,0.3723434600704954,0.8930412011499728,0.37722045054239595,0.0,0.0,-10.0,0.0,0.0,0.0
0.21036267280578613,1.7134897771611597,0.10117936641633354,1.5495061363718976,0.3723434600704954,0.8930412011499728,0.37722045054239595,0.0,0.0,-10.0,0.0,0.0,0.0
0.22037935256958008,1.7134897771611597,0.10117936641633354,1.5495061363718976,0.3723434600704954,0.8930412011499728,0.37722045054239595,0.0,0.0,-10.0,0.0,0.0,0.0
0.23038768768310547,1.7205016384722098,0.072659328515149,1.5138557285263001,0.3883782581056126,0.9076700015392203,0.367405987426711,0.0,0.0,-10.0,0.0,0.0,0.0
0.24036478996276855,1.7205016384722098,0.072659328515149,1.5138557285263001,0.3883782581056126,0.9076700015392203,0.367405987426711,0.0,0.0,-10.0,0.0,0.0,0.0
0.2503347396850586,1.7205016384722098,0.072659328515149,1.5138557285263001,0.3883782581056126,0.9076700015392203,0.367405987426711,0.0,0.0,-10.0,0.0,0.0,0.0
0.26027345657348633,1.7205016384722098,0.072659328515149,1.5138557285263001,0.3883782581056126,0.9076700015392203,0.367405987426711,0.0,0.0,-10.0,0.0,0.0,0.0
0.27023816108703613,1.6527127741519838,0.06943113679882292,1.544090442084014,0.39113060562743235,0.8512251670710276,0.3670441770928903,0.0,0.0,-10.0,0.0,0.0,0.0
0.2803187370300293,1.6527127741519838,0.06943113679882292,1.544090442084014,0.39113060562743235,0.8512251670710276,0.3670441770928903,0.0,0.0,-10.0,0.0,0.0,0.0
0.2903451919555664,1.6527127741519838,0.06943113679882292,1.544090442084014,0.39113060562743235,0.8512251670710276,0.3670441770928903,0.0,0.0,-10.0,0.0,0.0,0.0
0.3003089427947998,1.6527127741519838,0.06943113679882292,1.544090442084014,0.39113060562743235,0.8512251670710276,0.3670441770928903,0.0,0.0,-10.0,0.0,0.0,0.0
0.3103139400482178,1.6979272303250892,0.06911497550159675,1.524374749597967,0.3915573769378075,0.8879923574956861,0.36674482292576954,0.0,0.0,-10.0,0.0,0.0,0.0
0.3203091621398926,1.6979272303250892,0.06911497550159675,1.524374749597967,0.3915573769378075,0.8879923574956861,0.36674482292576954,0.0,0.0,-10.0,0.0,0.0,0.0
0.3303244113922119,1.6979272303250892,0.06911497550159675,1.524374749597967,0.3915573769378075,0.8879923574956861,0.36674482292576954,0.0,0.0,-10.0,0.0,0.0,0.0
0.34032392501831055,1.6979272303250892,0.06911497550159675,1.524374749597967,0.3915573769378075,0.8879923574956861,0.36674482292576954,0.0,0.0,-10.0,0.0,0.0,0.0
0.3502349853515625,-0.22195516153457961,0.15486684357493638,1.1913568401934274,0.33903472251459443,-0.4023893814694804,0.3977317745074776,0.0,0.0,-10.0,0.0,0.0,0.0
0.3601250648498535,-0.22195516153457961,0.15486684357493638,1.1913568401934274,0.33903472251459443,-0.4023893814694804,0.3977317745074776,0.0,0.0,-10.0,0.0,0.0,0.0
0.37009668350219727,-0.22195516153457961,0.15486684357493638,1.1913568401934274,0.33903472251459443,-0.4023893814694804,0.3977317745074776,0.0,0.0,-10.0,0.0,0.0,0.0
0.38008904457092285,-0.22195516153457961,0.15486684357493638,1.1913568401934274,0.33903472251459443,-0.4023893814694804,0.3977317745074776,0.0,0.0,-10.0,0.0,0.0,0.0
0.3900754451751709,-0.22195516153457961,0.15486684357493638,1.1913568401934274,0.33903472251459443,-0.4023893814694804,0.3977317745074776,0.0,0.0,-10.0,0.0,0.0,0.0
0.4000864028930664,1.2202019421625245,0.047548535692041836,0.6585136835539676,0.42690902041750484,0.6399263793094342,0.3674797582765805,0.0,0.0,-10.0,0.0,0.0,0.0
0.41013002395629883,1.2202019421625245,0.047548535692041836,0.6585136835539676,0.42690902041750484,0.6399263793094342,0.3674797582765805,0.0,0.0,-10.0,0.0,0.0,0.0
0.4201083183288574,1.2202019421625245,0.047548535692041836,0.6585136835539676,0.42690902041750484,0.6399263793094342,0.3674797582765805,0.0,0.0,-10.0,0.0,0.0,0.0
0.4301135540008545,1.2202019421625245,0.047548535692041836,0.6585136835539676,0.42690902041750484,0.6399263793094342,0.3674797582765805,0.0,0.0,-10.0,0.0,0.0,0.0
0.44011783599853516,-0.15113806942639568,0.21275356737845663,-0.05205112839768349,0.31431063197093173,-0.23754441312930838,0.40797270154146664,0.0,0.0,-10.0,0.0,0.0,0.0
