time,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6
3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010073423385620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020142555236816406,0.00015619555148030376,-0.06755408596910194,-0.00011958767611087388,-0.1,-4.623276792928917e-05,0.1,0.0007890628850944688
0.030120372772216797,0.00018051132378650068,-0.07807058120350732,-0.00013820451042773288,-0.1,-5.343006290600046e-05,0.1,0.0009119004004231136
0.04014849662780762,0.00018051132378650068,-0.07807058120350732,-0.00013820451042773288,-0.1,-5.343006290600046e-05,0.1,0.0009119004004231136
0.05019497871398926,0.00018051132378650068,-0.07807058120350732,-0.00013820451042773288,-0.1,-5.343006290600046e-05,0.1,0.0009119004004231136
0.06024050712585449,0.0001809727596444669,-0.07810896249927315,-0.00013843839196917324,-0.1,-5.3464121868681543e-05,0.1,0.0009139501885549655
0.07022976875305176,0.0001809727596444669,-0.07810896249927315,-0.00013843839196917324,-0.1,-5.3464121868681543e-05,0.1,0.0009139501885549655
0.08021330833435059,0.0001809727596444669,-0.07810896249927315,-0.00013843839196917324,-0.1,-5.3464121868681543e-05,0.1,0.0009139501885549655
0.0902254581451416,0.0001811335235802166,-0.07811024150707606,-0.00013822243177057632,-0.1,-5.3216822730662975e-05,0.1,0.0009139467486440805
0.10019636154174805,0.00018140417091203325,-0.07822695280398892,-0.00013842896191263116,-0.1,-5.3296338608205296e-05,0.1,0.0009153123558715769
0.11023712158203125,0.00018140417091203325,-0.07822695280398892,-0.00013842896191263116,-0.1,-5.3296338608205296e-05,0.1,0.0009153123558715769
0.12033605575561523,0.00018189157791513507,-0.07822699317344722,-0.00013818998262612734,-0.1,-5.29112256415932e-05,0.1,0.0009163175772275866
0.13038349151611328,0.00018154365465361283,-0.07807736012877332,-0.00013792565202865782,-0.1,-5.28100167433728e-05,0.1,0.0009145648396697877
0.14036893844604492,0.00018154365465361283,-0.07807736012877332,-0.00013792565202865782,-0.1,-5.28100167433728e-05,0.1,0.0009145648396697877
0.15036368370056152,0.00018154365465361283,-0.07807736012877332,-0.00013792565202865782,-0.1,-5.28100167433728e-05,0.1,0.0009145648396697877
0.16053247451782227,0.00018110583756211456,-0.07809954123954731,-0.00013803133742958028,-0.1,-5.306162939454631e-05,0.1,0.0009134051461715028
0.17026829719543457,0.00018110583756211456,-0.07809954123954731,-0.00013803133742958028,-0.1,-5.306162939454631e-05,0.1,0.0009134051461715028
0.18042302131652832,0.00018110583756211456,-0.07809954123954731,-0.00013803133742958028,-0.1,-5.306162939454631e-05,0.1,0.0009134051461715028
0.19038128852844238,0.00018121733096043607,-0.07809833997440205,-0.00013778851958816865,-0.1,-5.2810979853929e-05,0.1,0.0009131938682316145
0.20035910606384277,0.000181037604400367,-0.07802088410461126,-0.000137651864575586,-0.1,-5.275860331967193e-05,0.1,0.0009122881866848022
0.21036267280578613,0.000181037604400367,-0.07802088410461126,-0.000137651864575586,-0.1,-5.275860331967193e-05,0.1,0.0009122881866848022
0.22037935256958008,0.000181037604400367,-0.07802088410461126,-0.000137651864575586,-0.1,-5.275860331967193e-05,0.1,0.0009122881866848022
0.23038768768310547,0.0001799216526559296,-0.07778058154640936,-0.00013789111786331244,-0.1,-5.337603595009018e-05,0.1,0.0009092522027062443
0.24036478996276855,0.0001799216526559296,-0.07778058154640936,-0.00013789111786331244,-0.1,-5.337603595009018e-05,0.1,0.0009092522027062443
