time,v_c_0,v_c_1,v_c_2,v_c_3,v_c_4,v_c_5
3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.010073423385620117,0.0,0.0,0.0,0.0,0.0,0.0
0.020142555236816406,0.0,0.0,-0.1,0.0,0.0,0.0
0.030120372772216797,0.0,0.0,-0.11556751909753535,0.0,0.0,0.0
0.04014849662780762,0.0,0.0,-0.11556751909753535,0.0,0.0,0.0
0.05019497871398926,0.0,0.0,-0.11556751909753535,0.0,0.0,0.0
0.06024050712585449,0.0,0.0,-0.11562499116092942,0.0,0.0,0.0
0.07022976875305176,0.0,0.0,-0.11562499116092942,0.0,0.0,0.0
0.08021330833435059,0.0,0.0,-0.11562499116092942,0.0,0.0,0.0
0.0902254581451416,0.0,0.0,-0.11562499116092942,0.0,0.0,0.0
0.10019636154174805,0.0,0.0,-0.11579775650403373,0.0,0.0,0.0
0.11023712158203125,0.0,0.0,-0.11579775650403373,0.0,0.0,0.0
0.12033605575561523,0.0,0.0,-0.11579775650403373,0.0,0.0,0.0
0.13038349151611328,0.0,0.0,-0.11557625788611181,0.0,0.0,0.0
0.14036893844604492,0.0,0.0,-0.11557625788611181,0.0,0.0,0.0
0.15036368370056152,0.0,0.0,-0.11557625788611181,0.0,0.0,0.0
0.16053247451782227,0.0,0.0,-0.11560972002898702,0.0,0.0,0.0
0.17026829719543457,0.0,0.0,-0.11560972002898702,0.0,0.0,0.0
0.18042302131652832,0.0,0.0,-0.11560972002898702,0.0,0.0,0.0
0.19038128852844238,0.0,0.0,-0.11560972002898702,0.0,0.0,0.0
0.20035910606384277,0.0,0.0,-0.11549506136371898,0.0,0.0,0.0
0.21036267280578613,0.0,0.0,-0.11549506136371898,0.0,0.0,0.0
0.22037935256958008,0.0,0.0,-0.11549506136371898,0.0,0.0,0.0
0.23038768768310547,0.0,0.0,-0.11513855728526301,0.0,0.0,0.0
0.24036478996276855,0.0,0.0,-0.11513855728526301,0.0,0.0,0.0
0.2503347396850586,0.0,0.0,-0.11513855728526301,0.0,0.0,0.0
0.26027345657348633,0.0,0.0,-0.11513855728526301,0.0,0.0,0.0
0.27023816108703613,0.0,0.0,-0.11544090442084015,0.0,0.0,0.0
0.2803187370300293,0.0,0.0,-0.11544090442084015,0.0,0.0,0.0
0.2903451919555664,0.0,0.0,-0.11544090442084015,0.0,0.0,0.0
0.3003089427947998,0.0,0.0,-0.11544090442084015,0.0,0.0,0.0
0.3103139400482178,0.0,0.0,-0.11524374749597968,0.0,0.0,0.0
0.3203091621398926,0.0,0.0,-0.11524374749597968,0.0,0.0,0.0
0.3303244113922119,0.0,0.0,-0.11524374749597968,0.0,0.0,0.0
0.34032392501831055,0.0,0.0,-0.11524374749597968,0.0,0.0,0.0
0.3502349853515625,0.0,0.0,-0.11191356840193427,0.0,0.0,0.0
0.3601250648498535,0.0,0.0,-0.11191356840193427,0.0,0.0,0.0
0.37009668350219727,0.0,0.0,-0.11191356840193427,0.0,0.0,0.0
0.38008904457092285,0.0,0.0,-0.11191356840193427,0.0,0.0,0.0
0.3900754451751709,0.0,0.0,-0.11191356840193427,0.0,0.0,0.0
0.4000864028930664,0.0,0.0,-0.10658513683553969,0.0,0.0,0.0
0.41013002395629883,0.0,0.0,-0.10658513683553969,0.0,0.0,0.0
0.4201083183288574,0.0,0.0,-0.10658513683553969,0.0,0.0,0.0
0.4301135540008545,0.0,0.0,-0.10658513683553969,0.0,0.0,0.0
0.44011783599853516,0.0,0.0,-0.09947948871602316,0.0,0.0,0.0
0.45009350776672363,0.0,0.0,-0.09947948871602316,0.0,0.0,0.0
0.4601128101348877,0.0,0.0,-0.09947948871602316,0.0,0.0,0.0
0.470095157623291,0.0,0.0,-0.09947948871602316,0.0,0.0,0.0
0.4801650047302246,0.0,0.0,-0.09947948871602316,0.0,0.0,0.0
0.4904932975769043,0.0,0.0,-0.09800688620524232,0.0,0.0,0.0
0.5001437664031982,0.0,0.0,-0.09762089416198844,0.0,0.0,0.0
0.5101194381713867,0.0,0.0,-0.09762089416198844,0.0,0.0,0.0
0.5201206207275391,0.0,0.0,-0.09762089416198844,0.0,0.0,0.0
0.5301086902618408,0.0,0.0,-0.09762089416198844,0.0,0.0,0.0
0.5401244163513184,0.0,0.0,-0.09762089416198844,0.0,0.0,0.0
0.5500831604003906,0.0,0.0,-0.09580379605866596,0.0,0.0,0.0
0.5600812435150146,0.0,0.0,-0.09580379605866596,0.0,0.0,0.0
0.5700719356536865,0.0,0.0,-0.09580379605866596,0.0,0.0,0.0
0.5800809860229492,0.0,0.0,-0.09580379605866596,0.0,0.0,0.0
0.590071439743042,0.0,0.0,-0.09781618612870738,0.0,0.0,0.0
0.6000750064849854,0.0,0.0,-0.09781618612870738,0.0,0.0,0.0
0.6100590229034424,0.0,0.0,-0.09781618612870738,0.0,0.0,0.0
0.6200606822967529,0.0,0.0,-0.09781618612870738,0.0,0.0,0.0
0.6300938129425049,0.0,0.0,-0.09728764013456757,0.0,0.0,0.0
0.640129566192627,0.0,0.0,-0.09728764013456757,0.0,0.0,0.0
0.6503398418426514,0.0,0.0,-0.09728764013456757,0.0,0.0,0.0
0.6602563858032227,0.0,0.0,-0.09728764013456757,0.0,0.0,0.0
0.6702077388763428,0.0,0.0,-0.09728764013456757,0.0,0.0,0.0
0.6801836490631104,0.0,0.0,-0.09459164588361173,0.0,0.0,0.0
0.6900765895843506,0.0,0.0,-0.09459164588361173,0.0,0.0,0.0
0.7001245021820068,0.0,0.0,-0.09459164588361173,0.0,0.0,0.0
0.7100787162780762,0.0,0.0,-0.09459164588361173,0.0,0.0,0.0
0.7201213836669922,0.0,0.0,-0.09646603725883543,0.0,0.0,0.0
